(iter 10) [0.0, 0.6800, -0.5167] = 360.3343, sampling [1.0, 0.3910, -0.3949]. Recommendation = [0.0, 0.6800, -0.5167], Current Cost = 5005.00, Rho = 0.586
(iter 10) [0.0, 0.6800, -0.5167] = 360.3343, sampling [1.0, 0.0913, -0.4702]. Recommendation = [0.0, 0.3910, -0.3949], Current Cost = 5006.00, Rho = 0.586
(iter 10) [0.0, 0.6800, -0.5167] = 360.3343, sampling [1.0, 0.2252, -0.6517]. Recommendation = [0.0, 0.3910, -0.3949], Current Cost = 5007.00, Rho = 0.586
(iter 10) [0.0, 0.6800, -0.5167] = 360.3343, sampling [1.0, 0.2409, -0.2180]. Recommendation = [0.0, 0.3910, -0.3949], Current Cost = 5008.00, Rho = 0.586
(iter 10) [0.0, 0.6800, -0.5167] = 360.3343, sampling [1.0, 0.1324, -0.1899]. Recommendation = [0.0, 0.2409, -0.2180], Current Cost = 5009.00, Rho = 0.586
(iter 10) [0.0, 0.6800, -0.5167] = 360.3343, sampling [1.0, 0.0391, -0.2066]. Recommendation = [0.0, 0.2409, -0.2180], Current Cost = 5010.00, Rho = 0.586
(iter 10) [0.0, 0.6800, -0.5167] = 360.3343, sampling [1.0, -0.0502, -0.3993]. Recommendation = [0.0, 0.2409, -0.2180], Current Cost = 5011.00, Rho = 0.586
(iter 10) [0.0, 0.6800, -0.5167] = 360.3343, sampling [1.0, -0.0811, -0.2333]. Recommendation = [0.0, 0.2409, -0.2180], Current Cost = 5012.00, Rho = 0.586
(iter 10) [0.0, 0.6800, -0.5167] = 360.3343, sampling [1.0, 0.2493, -0.1178]. Recommendation = [0.0, 0.2409, -0.2180], Current Cost = 5013.00, Rho = 0.586
(iter 10) [0.0, 0.6800, -0.5167] = 360.3343, sampling [1.0, 0.0018, -0.0991]. Recommendation = [0.0, 0.2409, -0.2180], Current Cost = 5014.00, Rho = 0.586
(iter 10) [0.0, 0.6800, -0.5167] = 360.3343, sampling [1.0, 0.1062, -0.0565]. Recommendation = [0.0, 0.2409, -0.2180], Current Cost = 5015.00, Rho = 0.586
