(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.8537, 0.2725]. Recommendation = [0.0, 0.7607, -0.1884], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.9958, 0.0211]. Recommendation = [0.0, 0.8537, 0.2725], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.6601, 0.1162]. Recommendation = [0.0, 0.8537, 0.2725], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.6433, 0.5707]. Recommendation = [0.0, 0.6601, 0.1162], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.5747, 0.3838]. Recommendation = [0.0, 0.6433, 0.5707], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.8078, 0.5826]. Recommendation = [0.0, 0.5747, 0.3838], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.6125, 0.8873]. Recommendation = [0.0, 0.7318, 0.3208], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.4054, 0.5922]. Recommendation = [0.0, 0.7318, 0.3208], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.6450, 0.7123]. Recommendation = [0.0, 0.8078, 0.5826], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.7318, 0.3208]. Recommendation = [0.0, 0.8078, 0.5826], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.4116, 0.2497]. Recommendation = [0.0, 0.8078, 0.5826], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.9562, 0.8140]. Recommendation = [0.0, 0.5047, 0.3266], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.8107, 0.7442]. Recommendation = [0.0, 0.5047, 0.3266], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.8890, 0.4551]. Recommendation = [0.0, 0.5047, 0.3266], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.8654, 1.0819]. Recommendation = [0.0, 0.5047, 0.3266], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.7683, 0.9092]. Recommendation = [0.0, 0.5047, 0.3266], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.3259, 0.9661]. Recommendation = [0.0, 0.5047, 0.3266], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.3921, 0.4380]. Recommendation = [0.0, 0.5047, 0.3266], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.5990, 1.2524]. Recommendation = [0.0, 0.5047, 0.3266], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.4938, -0.0753]. Recommendation = [0.0, 0.5047, 0.3266], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.4472, 0.1009]. Recommendation = [0.0, 0.5047, 0.3266], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 1.0295, 0.9698]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 1.0943, 0.6884]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 1.1399, 1.1608]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 1.1686, 0.9543]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 1.0202, 1.1154]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.9347, 1.3636]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.2259, 0.3920]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.7026, -0.0243]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 1.0729, 1.2447]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 1.3315, 1.3065]. Recommendation = [0.0, 1.0414, 1.1809], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 1.2974, 1.1191]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 1.1871, 1.4269]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 1.1791, 1.2909]. Recommendation = [0.0, 1.1791, 1.2909], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 1.0335, 1.6480]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 1.0898, 1.4347]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.7607, -0.1884] = 397.3969, sampling [1.0, 0.6991, 1.6344]. Recommendation = [0.0, 0.4600, 0.2312], Current Cost = 5041.00, Rho = 1.000
