(iter 5) [0.0, 1.0422, 1.4685] = 441.6750, sampling [0.0, 0.4980, 1.6919]. Recommendation = [0.0, 1.0422, 1.4685], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.0422, 1.4685] = 441.6750, sampling [0.0, 1.1958, 1.9449]. Recommendation = [0.0, 1.0422, 1.4685], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.0422, 1.4685] = 441.6750, sampling [0.0, 0.9869, 1.7786]. Recommendation = [0.0, 1.0422, 1.4685], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 1.0422, 1.4685] = 441.6750, sampling [0.0, 1.5870, 1.7998]. Recommendation = [0.0, 1.0422, 1.4685], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 1.0422, 1.4685] = 441.6750, sampling [0.0, 1.2216, 1.6604]. Recommendation = [0.0, 1.0422, 1.4685], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, 1.2216, 1.6604] = 453.4227, sampling [0.0, 1.4282, 1.5337]. Recommendation = [0.0, 1.2216, 1.6604], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, 1.2216, 1.6604] = 453.4227, sampling [0.0, 1.3652, 1.7853]. Recommendation = [0.0, 1.2216, 1.6604], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, 1.3652, 1.7853] = 455.5524, sampling [0.0, 0.5265, 1.1205]. Recommendation = [0.0, 1.3292, 1.7465], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, 1.3652, 1.7853] = 455.5524, sampling [0.0, 1.0333, 1.1880]. Recommendation = [0.0, 1.3292, 1.7465], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, 1.3652, 1.7853] = 455.5524, sampling [0.0, 0.7595, 1.3563]. Recommendation = [0.0, 1.3292, 1.7465], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, 1.3652, 1.7853] = 455.5524, sampling [0.0, 1.2965, 1.4277]. Recommendation = [0.0, 1.3292, 1.7465], Current Cost = 15000.00, Rho = -1.230
(iter 11) [0.0, 1.3652, 1.7853] = 455.5524, sampling [0.0, 1.9283, 1.9654]. Recommendation = [0.0, 1.3292, 1.7465], Current Cost = 16000.00, Rho = -1.230
(iter 11) [0.0, 1.3652, 1.7853] = 455.5524, sampling [0.0, 0.8063, 1.0447]. Recommendation = [0.0, 1.3292, 1.7465], Current Cost = 17000.00, Rho = -1.230
(iter 11) [0.0, 1.3652, 1.7853] = 455.5524, sampling [0.0, 0.4302, 0.7075]. Recommendation = [0.0, 1.3292, 1.7465], Current Cost = 18000.00, Rho = -1.230
(iter 11) [0.0, 1.3652, 1.7853] = 455.5524, sampling [0.0, 0.6529, 0.8289]. Recommendation = [0.0, 1.3292, 1.7465], Current Cost = 19000.00, Rho = -1.230
(iter 11) [0.0, 1.3652, 1.7853] = 455.5524, sampling [0.0, 0.3097, 0.9289]. Recommendation = [0.0, 1.3292, 1.7465], Current Cost = 20000.00, Rho = -1.230
