(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.5080, 0.3255]. Recommendation = [0.0, -0.0299, -0.1889], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.7674, 1.1833]. Recommendation = [0.0, 0.5080, 0.3255], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.4443, 0.0166]. Recommendation = [0.0, 0.5080, 0.3255], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.1483, 0.2370]. Recommendation = [0.0, 0.5080, 0.3255], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.5118, 0.6639]. Recommendation = [0.0, 0.3131, 0.1403], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 1.2746, 1.2935]. Recommendation = [0.0, 0.3131, 0.1403], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.8505, 0.0834]. Recommendation = [0.0, 0.3131, 0.1403], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 1.6777, 1.1374]. Recommendation = [0.0, 0.3131, 0.1403], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.9870, 1.6956]. Recommendation = [0.0, 0.3131, 0.1403], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.7819, 0.5628]. Recommendation = [0.0, 0.3131, 0.1403], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.2301, -0.1042]. Recommendation = [0.0, 0.3131, 0.1403], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.8264, 0.7880]. Recommendation = [0.0, 0.3131, 0.1403], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.2146, 1.0283]. Recommendation = [0.0, 0.3131, 0.1403], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 1.0444, 1.3424]. Recommendation = [0.0, 0.3131, 0.1403], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.3131, 0.1403]. Recommendation = [0.0, 0.3131, 0.1403], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.0693, 0.0538]. Recommendation = [0.0, 0.7427, 0.5992], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.2544, 0.4171]. Recommendation = [0.0, 0.0521, -0.0692], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.9290, 0.9783]. Recommendation = [0.0, 0.0521, -0.0692], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.6863, 0.4524]. Recommendation = [0.0, 0.0521, -0.0692], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.8780, 0.3710]. Recommendation = [0.0, 0.0521, -0.0692], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.0299, -0.1889] = 451.6379, sampling [1.0, 0.5882, 0.2266]. Recommendation = [0.0, 0.0521, -0.0692], Current Cost = 5025.00, Rho = 1.000
