(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.7828, -0.0282]. Recommendation = [0.0, 0.3773, -0.2251], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.5429, 0.4056]. Recommendation = [0.0, 0.3773, -0.2251], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.4779, 0.0693]. Recommendation = [0.0, 0.5429, 0.4056], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.4595, 0.9138]. Recommendation = [0.0, 0.5429, 0.4056], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.8333, 0.3825]. Recommendation = [0.0, 0.5429, 0.4056], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.2728, 0.5773]. Recommendation = [0.0, 0.6262, 0.3094], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.5845, 0.6670]. Recommendation = [0.0, 0.6262, 0.3094], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.7711, -0.4589]. Recommendation = [0.0, 0.6262, 0.3094], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.3387, 0.2390]. Recommendation = [0.0, 0.6124, 0.3717], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.8791, 0.8541]. Recommendation = [0.0, 0.4559, 0.2205], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.6545, 1.3642]. Recommendation = [0.0, 0.4559, 0.2205], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.8709, 0.6507]. Recommendation = [0.0, 0.4559, 0.2205], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.0654, 1.1744]. Recommendation = [0.0, 0.4559, 0.2205], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.6363, 0.1748]. Recommendation = [0.0, 0.4559, 0.2205], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 1.0813, 1.1266]. Recommendation = [0.0, 0.4559, 0.2205], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.7482, 0.9469]. Recommendation = [0.0, 0.4559, 0.2205], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.8887, 1.1579]. Recommendation = [0.0, 0.4559, 0.2205], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 1.1273, 0.7806]. Recommendation = [0.0, 0.4559, 0.2205], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 1.3436, 1.3941]. Recommendation = [0.0, 0.4559, 0.2205], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.3773, -0.2251] = 442.4110, sampling [1.0, 0.9995, 1.6193]. Recommendation = [0.0, 0.4559, 0.2205], Current Cost = 5024.00, Rho = 1.000
