(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 1.1303, 0.9603]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5005.00, Rho = 0.779
(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 1.0915, 1.3794]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5006.00, Rho = 0.779
(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 0.8277, 0.5584]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5007.00, Rho = 0.779
(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 0.7630, 0.8955]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5008.00, Rho = 0.779
(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 1.4114, 1.3245]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5009.00, Rho = 0.779
(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 0.9031, 0.1268]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5010.00, Rho = 0.779
(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 1.0862, 0.6626]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5011.00, Rho = 0.779
(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 1.2109, 1.6047]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5012.00, Rho = 0.779
(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 0.8670, 1.2736]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5013.00, Rho = 0.779
(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 0.6142, 0.6981]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5014.00, Rho = 0.779
(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 0.4699, 0.1585]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5015.00, Rho = 0.779
(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 0.7731, 0.3336]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5016.00, Rho = 0.779
(iter 10) [0.0, 1.3214, 1.7729] = 456.1256, sampling [1.0, 0.5456, 0.2924]. Recommendation = [0.0, 1.3214, 1.7729], Current Cost = 5017.00, Rho = 0.779
