(iter 10) [0.0, 0.3158, -1.1894] = 289.6321, sampling [1.0, 0.2157, -0.9709]. Recommendation = [0.0, 0.3158, -1.1894], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3158, -1.1894] = 289.6321, sampling [1.0, 0.2986, -0.9055]. Recommendation = [0.0, 0.2157, -0.9709], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.3158, -1.1894] = 289.6321, sampling [1.0, 0.1292, -0.7204]. Recommendation = [0.0, 0.2986, -0.9055], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.3158, -1.1894] = 289.6321, sampling [1.0, 0.0526, -0.7512]. Recommendation = [0.0, 0.1292, -0.7204], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.3158, -1.1894] = 289.6321, sampling [1.0, 0.0079, -0.4787]. Recommendation = [0.0, 0.1292, -0.7204], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.3158, -1.1894] = 289.6321, sampling [1.0, -0.1306, -0.5377]. Recommendation = [0.0, 0.0079, -0.4787], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.3158, -1.1894] = 289.6321, sampling [1.0, -0.1383, -0.3300]. Recommendation = [0.0, 0.0079, -0.4787], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.3158, -1.1894] = 289.6321, sampling [1.0, 0.0589, -0.2489]. Recommendation = [0.0, -0.1383, -0.3300], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.3158, -1.1894] = 289.6321, sampling [1.0, -0.0523, -0.1610]. Recommendation = [0.0, 0.0589, -0.2489], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.3158, -1.1894] = 289.6321, sampling [1.0, -0.1349, -0.1548]. Recommendation = [0.0, -0.0523, -0.1610], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.3158, -1.1894] = 289.6321, sampling [1.0, -0.0104, -0.0036]. Recommendation = [0.0, -0.0523, -0.1610], Current Cost = 5015.00, Rho = 1.000
