(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, 0.1148, 0.2328]. Recommendation = [0.0, -0.3850, -0.4384], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, 0.4236, 0.5221]. Recommendation = [0.0, 0.1148, 0.2328], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.3531, 0.3505]. Recommendation = [0.0, 0.1148, 0.2328], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.0611, 0.5845]. Recommendation = [0.0, 0.1148, 0.2328], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.2486, 0.0363]. Recommendation = [0.0, -0.1660, 0.2998], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, 0.4020, 0.1553]. Recommendation = [0.0, -0.2213, 0.1961], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.6814, -0.0115]. Recommendation = [0.0, 0.3879, 0.2038], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, 0.0275, -0.1615]. Recommendation = [0.0, 0.3879, 0.2038], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.6313, 0.6969]. Recommendation = [0.0, -0.1022, 0.0540], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.6642, 0.3472]. Recommendation = [0.0, -0.1022, 0.0540], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.3230, 0.9415]. Recommendation = [0.0, -0.1022, 0.0540], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, 0.2048, 0.8471]. Recommendation = [0.0, -0.1022, 0.0540], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.4089, -0.0906]. Recommendation = [0.0, -0.1022, 0.0540], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, 0.6003, 0.3642]. Recommendation = [0.0, -0.1022, 0.0540], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, 0.7276, 0.7105]. Recommendation = [0.0, 0.5238, 0.2923], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.3593, 0.5912]. Recommendation = [0.0, -0.1022, 0.0540], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.0262, 0.0690]. Recommendation = [0.0, -0.1022, 0.0540], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.2326, -0.2663]. Recommendation = [0.0, 0.3879, 0.2038], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.9748, 0.4181]. Recommendation = [0.0, 0.3879, 0.2038], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -1.0409, -0.1063]. Recommendation = [0.0, 0.3879, 0.2038], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, 0.1927, 0.5086]. Recommendation = [0.0, 0.3879, 0.2038], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.1660, 0.2998]. Recommendation = [0.0, 0.3879, 0.2038], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, 0.5409, 0.9702]. Recommendation = [0.0, 0.3879, 0.2038], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, 0.7731, 0.5184]. Recommendation = [0.0, 0.3879, 0.2038], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.3850, -0.4384] = 419.9669, sampling [1.0, -0.8146, 1.0390]. Recommendation = [0.0, 0.6642, 0.5928], Current Cost = 5029.00, Rho = 1.000
