(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, -0.0102, 0.6925]. Recommendation = [0.0, 0.2343, -0.0704], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, -0.1270, 1.2552]. Recommendation = [0.0, 0.2343, -0.0704], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.2103, 0.3338]. Recommendation = [0.0, 0.2343, -0.0704], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.3850, 0.7628]. Recommendation = [0.0, 0.2343, -0.0704], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, -0.1770, 0.3706]. Recommendation = [0.0, 0.2343, -0.0704], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, -0.4195, 0.7570]. Recommendation = [0.0, 0.2343, -0.0704], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, -0.0134, 0.1714]. Recommendation = [0.0, 0.2343, -0.0704], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.1788, 0.9160]. Recommendation = [0.0, 0.0913, 0.2481], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.5231, 0.4285]. Recommendation = [0.0, 0.0913, 0.2481], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.2886, 0.5061]. Recommendation = [0.0, 0.0913, 0.2481], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.3588, 0.2581]. Recommendation = [0.0, 0.0913, 0.2481], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.7438, 0.8013]. Recommendation = [0.0, 0.0913, 0.2481], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.6271, 0.6337]. Recommendation = [0.0, 0.0913, 0.2481], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.6319, 0.9326]. Recommendation = [0.0, 0.0913, 0.2481], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, -0.2995, 1.0072]. Recommendation = [0.0, 0.0913, 0.2481], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, -0.3568, 1.8752]. Recommendation = [0.0, 0.0913, 0.2481], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, -0.3667, 0.5170]. Recommendation = [0.0, 0.0913, 0.2481], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.9077, 1.1221]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 1.0213, 0.8109]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 1.1212, 1.4789]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 1.2571, 1.0858]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.8905, 1.8374]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 1.5171, 1.6082]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 1.2615, 1.3037]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 1.2727, 1.7286]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 1.6214, 1.9820]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 1.3874, 1.9405]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.8074, 0.4812]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.9348, 1.2722]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 1.8240, 1.3640]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.2343, -0.0704] = 454.1431, sampling [1.0, 0.5694, 0.1849]. Recommendation = [0.0, 0.2380, 0.1722], Current Cost = 5035.00, Rho = 1.000
