(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, -0.0580, 0.5653]. Recommendation = [0.0, -1.0408, 0.5452], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, -0.5773, 1.0185]. Recommendation = [0.0, -0.0580, 0.5653], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, 0.5065, 0.5192]. Recommendation = [0.0, -0.0580, 0.5653], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, 0.1836, 0.1352]. Recommendation = [0.0, 0.5065, 0.5192], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, -0.4645, 0.5045]. Recommendation = [0.0, 0.1909, 0.3517], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, 0.1093, 0.9459]. Recommendation = [0.0, 0.1909, 0.3517], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, 0.6085, 0.1555]. Recommendation = [0.0, 0.1909, 0.3517], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, 0.8945, 0.9371]. Recommendation = [0.0, 0.3768, 0.1871], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, 0.9802, 0.4394]. Recommendation = [0.0, 0.4869, 0.2376], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, 0.5896, 0.8955]. Recommendation = [0.0, 0.5254, 0.2878], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, 1.2346, 1.3972]. Recommendation = [0.0, 0.5254, 0.2878], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, 1.4674, 0.9187]. Recommendation = [0.0, 0.5254, 0.2878], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, 0.8714, 1.3130]. Recommendation = [0.0, 0.5254, 0.2878], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.0408, 0.5452] = 423.1673, sampling [1.0, 1.4722, 1.9478]. Recommendation = [0.0, 0.5254, 0.2878], Current Cost = 5018.00, Rho = 1.000
