(iter 5) [0.0, -0.2859, 0.9150] = 385.2055, sampling [0.0, 0.2044, 0.7749]. Recommendation = [0.0, -0.2859, 0.9150], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.2044, 0.7749] = 401.9194, sampling [0.0, 0.5260, 0.4050]. Recommendation = [0.0, 0.2044, 0.7749], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.5260, 0.4050] = 454.4262, sampling [0.0, 0.7940, 0.0682]. Recommendation = [0.0, 0.5260, 0.4050], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 0.5260, 0.4050] = 454.4262, sampling [0.0, 0.3475, 0.1140]. Recommendation = [0.0, 0.5260, 0.4050], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.3475, 0.1140] = 455.8697, sampling [0.0, 0.1568, 0.4330]. Recommendation = [0.0, 0.3475, 0.1140], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.3475, 0.1140] = 455.8697, sampling [0.0, 0.5201, 0.1596]. Recommendation = [0.0, 0.3475, 0.1140], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.3475, 0.1140] = 455.8697, sampling [0.0, 0.7692, 0.5965]. Recommendation = [0.0, 0.3475, 0.1140], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, 0.7692, 0.5965] = 456.2445, sampling [0.0, 0.4381, 0.5921]. Recommendation = [0.0, 0.7692, 0.5965], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, 0.7692, 0.5965] = 456.2445, sampling [0.0, 0.8236, 0.3295]. Recommendation = [0.0, 0.7692, 0.5965], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, 0.7692, 0.5965] = 456.2445, sampling [0.0, 0.7398, 0.9674]. Recommendation = [0.0, 0.7243, 0.4861], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, 0.7692, 0.5965] = 456.2445, sampling [0.0, 0.2435, 1.2898]. Recommendation = [0.0, 0.6845, 0.5547], Current Cost = 15000.00, Rho = -1.230
(iter 11) [0.0, 0.7692, 0.5965] = 456.2445, sampling [0.0, 1.1344, 0.5208]. Recommendation = [0.0, 0.6845, 0.5547], Current Cost = 16000.00, Rho = -1.230
(iter 11) [0.0, 0.7692, 0.5965] = 456.2445, sampling [0.0, 1.1749, -0.0413]. Recommendation = [0.0, 0.6845, 0.5547], Current Cost = 17000.00, Rho = -1.230
(iter 11) [0.0, 0.7692, 0.5965] = 456.2445, sampling [0.0, 0.8622, 0.7495]. Recommendation = [0.0, 0.6845, 0.5547], Current Cost = 18000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.4485, 0.8880]. Recommendation = [0.0, 0.7888, 0.6999], Current Cost = 19000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.3865, 0.3914]. Recommendation = [0.0, 0.7888, 0.6999], Current Cost = 20000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.3725, -0.1593]. Recommendation = [0.0, 0.7888, 0.6999], Current Cost = 21000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.6113, -0.1024]. Recommendation = [0.0, 0.7888, 0.6999], Current Cost = 22000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.1021, 0.1763]. Recommendation = [0.0, 0.7888, 0.6999], Current Cost = 23000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.1387, -0.0186]. Recommendation = [0.0, 0.7888, 0.6999], Current Cost = 24000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.7243, 0.4861]. Recommendation = [0.0, 0.2575, 0.0796], Current Cost = 25000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.6823, 0.2075]. Recommendation = [0.0, 0.2575, 0.0796], Current Cost = 26000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.2449, 0.3124]. Recommendation = [0.0, 0.2575, 0.0796], Current Cost = 27000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, -0.1136, 0.4038]. Recommendation = [0.0, 0.2575, 0.0796], Current Cost = 28000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.0483, 0.5844]. Recommendation = [0.0, 0.2575, 0.0796], Current Cost = 29000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.6964, 0.6538]. Recommendation = [0.0, 0.2575, 0.0796], Current Cost = 30000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.9006, 0.5753]. Recommendation = [0.0, 0.2575, 0.0796], Current Cost = 31000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.2494, -0.3872]. Recommendation = [0.0, 0.2575, 0.0796], Current Cost = 32000.00, Rho = -1.230
(iter 18) [0.0, 0.8622, 0.7495] = 456.2771, sampling [0.0, 0.2177, -0.1392]. Recommendation = [0.0, 0.2575, 0.0796], Current Cost = 33000.00, Rho = -1.230
