(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.1464, 0.6095]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.2784, 0.9157]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.0571, 0.1476]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.3641, 0.4668]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.1780, 0.3083]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.1314, 0.3751]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.1088, -0.3193]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.1471, -0.1138]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.1196, -0.1119]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.5142, 0.6871]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.3421, 0.0814]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.2575, 0.7474]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.1694, 0.1063]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.3242, 0.3350]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.0768, 0.0041]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.0860, 0.3714]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.0668, -0.3792]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.4688, 0.5369]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.4009, 0.3053]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.0552, 0.5562]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.3387, 0.8152]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.0771, 0.2501]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.0389, -0.2236]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.2624, -0.4325]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.3167, -0.0466]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.0537, -0.6834]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.6116, 0.6646]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.2879, 0.5406]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.4981, 1.1022]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.3233, 0.1239]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.5440, 0.2798]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.4085, 0.1871]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.4491, 0.4148]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.5924, 0.4249]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.0230, 0.9080]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.3512, -0.1562]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.2301, 0.5994]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.5655, 0.1881]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.2366, -0.0154]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.8843, 0.6557]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.9070, 0.9065]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.6794, 0.8401]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.5548, 0.7503]. Recommendation = [0.0, 0.5212, 0.8563], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.0250, -0.0745]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.7087, 0.6782]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.6925, 0.4178]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.4965, 0.0953]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.4164, -0.1259]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.7651, 0.3270]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.0862, -0.5503]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.1056, 0.0694]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.2083, -0.3086]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.4662, 1.0374]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.3879, 0.3398]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.5742, 0.8614]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.8974, 1.1900]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -1.1515, 0.8067]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.5046, 0.5471]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.7634, 0.7687]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.7708, 0.9829]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.0400, 1.3424]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.2142, 0.7530]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.7908, 0.5059]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -1.1108, 1.0975]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.4386, 0.8169]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.4942, 0.4295]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.6063, 0.0099]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.3305, -0.3753]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.1390, 0.2206]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.6549, 0.1938]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.8823, 0.7375]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.8420, 0.8293]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.3822, -0.3229]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.1725, 0.4943]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.8572, 0.4416]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, 0.0431, -0.3654]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.7181, 1.0775]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.0728, 0.6687]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -1.0786, 0.3979]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.5744, 0.5257]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.5212, 0.8563] = 421.8853, sampling [1.0, -0.9725, 0.9969]. Recommendation = [0.0, 0.5548, 0.7503], Current Cost = 5085.00, Rho = 1.000
