(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, -0.1524, 0.2528]. Recommendation = [0.0, -0.0040, -0.6507], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, -0.2186, 0.7042]. Recommendation = [0.0, -0.1524, 0.2528], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, -0.2083, -0.0577]. Recommendation = [0.0, -0.1524, 0.2528], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, -0.4309, 0.0964]. Recommendation = [0.0, -0.2083, -0.0577], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, 0.0487, 0.0707]. Recommendation = [0.0, -0.2725, 0.0627], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, -0.0498, -0.1625]. Recommendation = [0.0, -0.0917, 0.1106], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, 0.1567, 0.3654]. Recommendation = [0.0, -0.0917, 0.1106], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, -0.0917, 0.1106]. Recommendation = [0.0, -0.0917, 0.1106], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, -0.2300, -0.2168]. Recommendation = [0.0, -0.2725, 0.0627], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, -0.2725, 0.0627]. Recommendation = [0.0, -0.2725, 0.0627], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, -0.4397, 0.2649]. Recommendation = [0.0, -0.0249, -0.0124], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, -0.0249, -0.0124]. Recommendation = [0.0, -0.0249, -0.0124], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, 0.4865, 0.9003]. Recommendation = [0.0, -0.0249, -0.0124], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0040, -0.6507] = 412.9444, sampling [1.0, 0.1331, -0.0909]. Recommendation = [0.0, -0.0249, -0.0124], Current Cost = 5018.00, Rho = 1.000
