(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 0.2680, 0.4674]. Recommendation = [0.0, -1.0444, -0.0151], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 0.8809, 0.1802]. Recommendation = [0.0, 0.2680, 0.4674], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -0.4318, 0.6296]. Recommendation = [0.0, 0.2680, 0.4674], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 0.6111, 1.0365]. Recommendation = [0.0, 0.2680, 0.4674], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -0.0509, 0.0249]. Recommendation = [0.0, 0.2680, 0.4674], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 1.5961, -0.1315]. Recommendation = [0.0, -0.0657, 0.3165], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -0.0422, 1.0144]. Recommendation = [0.0, -0.0657, 0.3165], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 0.4013, -0.0277]. Recommendation = [0.0, -0.0657, 0.3165], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -0.4522, 0.1665]. Recommendation = [0.0, 0.0925, 0.2166], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 0.6939, 0.5531]. Recommendation = [0.0, -0.1083, 0.2814], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -0.9607, 0.8784]. Recommendation = [0.0, -0.1083, 0.2814], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -0.8233, 0.3692]. Recommendation = [0.0, 0.0925, 0.2166], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 0.9853, 1.8212]. Recommendation = [0.0, 0.0925, 0.2166], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 1.0202, 1.2622]. Recommendation = [0.0, 0.0925, 0.2166], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 0.5099, 1.6363]. Recommendation = [0.0, 0.0925, 0.2166], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -0.0657, 0.3165]. Recommendation = [0.0, 0.0925, 0.2166], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 0.9268, 0.8285]. Recommendation = [0.0, 0.3794, 0.1331], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -0.5600, 1.0164]. Recommendation = [0.0, 0.3794, 0.1331], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -1.2571, 1.4029]. Recommendation = [0.0, 0.3794, 0.1331], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -1.4784, 0.8403]. Recommendation = [0.0, 0.3794, 0.1331], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -1.7794, 1.9963]. Recommendation = [0.0, 0.3794, 0.1331], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 1.6343, 1.9737]. Recommendation = [0.0, 0.3794, 0.1331], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 1.3310, 1.5792]. Recommendation = [0.0, 0.3794, 0.1331], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -1.0395, 1.8134]. Recommendation = [0.0, 0.3794, 0.1331], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, -0.9704, 1.2148]. Recommendation = [0.0, 0.3794, 0.1331], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 0.2333, -0.3715]. Recommendation = [0.0, 0.3794, 0.1331], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 0.5831, -0.2912]. Recommendation = [0.0, 0.2163, 0.1122], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -1.0444, -0.0151] = 329.8398, sampling [1.0, 0.5027, 0.2852]. Recommendation = [0.0, 0.2163, 0.1122], Current Cost = 5032.00, Rho = 1.000
