(iter 5) [0.0, -0.1527, 0.2519] = 449.7475, sampling [0.0, 0.0096, 0.2055]. Recommendation = [0.0, -0.1527, 0.2519], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.0096, 0.2055] = 451.1010, sampling [0.0, -0.0592, 0.3962]. Recommendation = [0.0, 0.0096, 0.2055], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.0096, 0.2055] = 451.1010, sampling [0.0, 0.0036, 0.3135]. Recommendation = [0.0, 0.0096, 0.2055], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.0096, 0.2055] = 451.1010, sampling [0.0, 0.0582, 0.0325]. Recommendation = [0.0, 0.0096, 0.2055], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, 0.1565, 0.1503]. Recommendation = [0.0, 0.0582, 0.0325], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, 0.0678, 0.1316]. Recommendation = [0.0, 0.0678, 0.1316], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.0650, -0.1127]. Recommendation = [0.0, 0.0582, 0.0325], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, 0.1710, -0.0716]. Recommendation = [0.0, 0.0582, 0.0325], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.3473, 0.0115]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.2689, 0.1915]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.2347, -0.1944]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, 0.0215, -0.2227]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 16000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.3851, 0.3652]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 17000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.5282, 0.2647]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 18000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.3395, 0.1732]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.5834, -0.0051]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.4140, -0.1165]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.3250, 0.3094]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 22000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, 0.1235, -0.1749]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 23000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.2285, 0.5528]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 24000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.4877, 0.5062]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 25000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.5682, 0.3708]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 26000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.7182, 0.1152]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 27000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.7142, 0.4501]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 28000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.6395, 0.5948]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 29000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, -0.6029, 0.5161]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 30000.00, Rho = -1.230
(iter 8) [0.0, 0.0582, 0.0325] = 455.3286, sampling [0.0, 0.3347, 0.0616]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 31000.00, Rho = -1.230
(iter 31) [0.0, 0.3347, 0.0616] = 455.6026, sampling [0.0, 0.1812, 0.0720]. Recommendation = [0.0, 0.1812, 0.0720], Current Cost = 32000.00, Rho = -1.230
(iter 31) [0.0, 0.3347, 0.0616] = 455.6026, sampling [0.0, 0.2284, 0.3360]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 33000.00, Rho = -1.230
(iter 31) [0.0, 0.3347, 0.0616] = 455.6026, sampling [0.0, 0.1105, 0.2455]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 34000.00, Rho = -1.230
(iter 31) [0.0, 0.3347, 0.0616] = 455.6026, sampling [0.0, 0.2863, 0.1179]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 35000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.4082, 0.7343]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 36000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, 0.0984, 0.5338]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 37000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, 0.4152, -0.1017]. Recommendation = [0.0, 0.0911, -0.0121], Current Cost = 38000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, 0.2528, -0.3362]. Recommendation = [0.0, 0.2019, 0.0009], Current Cost = 39000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.0903, -0.3872]. Recommendation = [0.0, 0.2019, 0.0009], Current Cost = 40000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, 0.1014, -0.2820]. Recommendation = [0.0, 0.2019, 0.0009], Current Cost = 41000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, 0.2019, 0.0009]. Recommendation = [0.0, 0.2019, 0.0009], Current Cost = 42000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.9266, 0.3955]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 43000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.8304, 0.6456]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 44000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.7100, 0.5644]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 45000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.6825, 0.8301]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 46000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.6927, 0.6535]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 47000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.3553, 0.5130]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 48000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, 0.5135, 0.1063]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 49000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, 0.4336, 0.3571]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 50000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, 0.3902, 0.0080]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 51000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, 0.2636, 0.4303]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 52000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.4692, 0.2997]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 53000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, 0.3708, -0.2769]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 54000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.4893, -0.2519]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 55000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.8945, 0.1955]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 56000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.9211, 0.5737]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 57000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.8400, 0.7879]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 58000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, -0.1060, 0.8021]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 59000.00, Rho = -1.230
(iter 35) [0.0, 0.2863, 0.1179] = 455.6618, sampling [0.0, 0.4727, -0.0035]. Recommendation = [0.0, 0.2863, 0.1179], Current Cost = 60000.00, Rho = -1.230
