(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.4369, -0.2451]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.3463, 0.0184]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.3201, -0.1811]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.3682, -0.4002]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.3358, 0.3050]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.1439, 0.0113]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.3050, -0.1209]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.5155, -0.1766]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.2443, -0.2986]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.3267, 0.1250]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.2929, -0.0217]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.5074, -0.3671]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.4960, 0.1337]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.1329, 0.2330]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.1824, -0.1994]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.3878, -0.4227]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.2995, -0.1556]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.2247, 0.5018]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.5643, 0.0613]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.3891, 0.1362]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.5588, 0.3352]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.6502, -0.0700]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.3009, -0.1679]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, 0.0287, -0.0296]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.0062, 0.3952]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4228, -0.4598] = 413.5058, sampling [1.0, -0.1261, -0.2262]. Recommendation = [0.0, -0.4228, -0.4598], Current Cost = 5030.00, Rho = 1.000
