(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, 0.4048, 1.4171]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, 0.5578, 1.2012]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, 0.0510, 0.8539]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, -0.5178, -0.1825]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, 0.5854, 1.0070]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, -0.1931, 0.1826]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, -0.3920, -0.4298]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, 0.3688, 0.9293]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, -0.6382, -0.3405]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, 0.7186, 1.1696]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, 0.1719, 1.1288]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, 0.2517, 0.4852]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6032, -0.4922] = 380.4506, sampling [1.0, -0.4118, 0.4962]. Recommendation = [0.0, -0.6032, -0.4922], Current Cost = 5017.00, Rho = 1.000
