(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.2286, -0.2699]. Recommendation = [0.0, 0.5496, -0.1596], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.4550, -0.3519]. Recommendation = [0.0, 0.2286, -0.2699], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.3234, -0.0296]. Recommendation = [0.0, 0.2286, -0.2699], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.0325, -0.0563]. Recommendation = [0.0, 0.3931, -0.2090], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.0243, -0.2127]. Recommendation = [0.0, -0.0325, -0.0563], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.1087, 0.0149]. Recommendation = [0.0, -0.0325, -0.0563], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.3931, -0.2090]. Recommendation = [0.0, 0.1087, 0.0149], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.2833, 0.1287]. Recommendation = [0.0, 0.1087, 0.0149], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.0373, 0.1503]. Recommendation = [0.0, 0.1087, 0.0149], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.2443, -0.1843]. Recommendation = [0.0, 0.0202, 0.0190], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.1590, 0.0277]. Recommendation = [0.0, -0.1590, 0.0277], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.4828, 0.0302]. Recommendation = [0.0, 0.0202, 0.0190], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.5377, 0.2951]. Recommendation = [0.0, -0.2731, -0.0340], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.3442, 0.3031]. Recommendation = [0.0, 0.0202, 0.0190], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.1733, 0.2858]. Recommendation = [0.0, -0.3341, 0.1423], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.0463, 0.4698]. Recommendation = [0.0, -0.3341, 0.1423], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.1427, 0.2437]. Recommendation = [0.0, -0.3341, 0.1423], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.2975, 0.1368]. Recommendation = [0.0, -0.3341, 0.1423], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.3662, 0.5182]. Recommendation = [0.0, 0.2205, 0.0682], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.7770, 0.3428]. Recommendation = [0.0, 0.2205, 0.0682], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.6834, 0.1178]. Recommendation = [0.0, 0.2205, 0.0682], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.6292, 0.4618]. Recommendation = [0.0, 0.2205, 0.0682], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.2731, -0.0340]. Recommendation = [0.0, 0.2205, 0.0682], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.0549, -0.3822]. Recommendation = [0.0, 0.2205, 0.0682], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.5550, 0.2086]. Recommendation = [0.0, 0.2205, 0.0682], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.3961, 0.3443]. Recommendation = [0.0, -0.6107, 0.3399], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.4266, 0.0336]. Recommendation = [0.0, 0.3887, 0.2694], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.3044, 0.5407]. Recommendation = [0.0, 0.3887, 0.2694], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.0901, 0.3951]. Recommendation = [0.0, 0.3887, 0.2694], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, -0.6749, 0.2766]. Recommendation = [0.0, 0.3887, 0.2694], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.2205, 0.0682]. Recommendation = [0.0, 0.3887, 0.2694], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.5496, -0.1596] = 434.7812, sampling [1.0, 0.0824, -0.3061]. Recommendation = [0.0, 0.3887, 0.2694], Current Cost = 5036.00, Rho = 1.000
