(iter 10) [0.0, 0.4400, -0.5914] = 394.3582, sampling [1.0, 0.5220, -0.6746]. Recommendation = [0.0, 0.4400, -0.5914], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4400, -0.5914] = 394.3582, sampling [1.0, 0.3124, -0.7677]. Recommendation = [0.0, 0.4400, -0.5914], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4400, -0.5914] = 394.3582, sampling [1.0, 0.2076, -0.7343]. Recommendation = [0.0, 0.4400, -0.5914], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4400, -0.5914] = 394.3582, sampling [1.0, 0.1947, -0.4043]. Recommendation = [0.0, 0.2076, -0.7343], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4400, -0.5914] = 394.3582, sampling [1.0, 0.2836, -0.3672]. Recommendation = [0.0, 0.1947, -0.4043], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4400, -0.5914] = 394.3582, sampling [1.0, 0.0518, -0.4678]. Recommendation = [0.0, 0.1947, -0.4043], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4400, -0.5914] = 394.3582, sampling [1.0, 0.1494, -0.2317]. Recommendation = [0.0, 0.1947, -0.4043], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4400, -0.5914] = 394.3582, sampling [1.0, 0.0220, -0.3711]. Recommendation = [0.0, 0.1494, -0.2317], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4400, -0.5914] = 394.3582, sampling [1.0, 0.2481, -0.2961]. Recommendation = [0.0, 0.1494, -0.2317], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4400, -0.5914] = 394.3582, sampling [1.0, -0.0040, -0.1784]. Recommendation = [0.0, 0.1494, -0.2317], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4400, -0.5914] = 394.3582, sampling [1.0, -0.0743, -0.2358]. Recommendation = [0.0, -0.0040, -0.1784], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4400, -0.5914] = 394.3582, sampling [1.0, 0.1466, -0.0500]. Recommendation = [0.0, -0.0040, -0.1784], Current Cost = 5016.00, Rho = 1.000
