(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.3106, 0.7007]. Recommendation = [0.0, -0.3344, -0.0874], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.9304, 0.9926]. Recommendation = [0.0, -0.3344, -0.0874], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.7438, 0.3334]. Recommendation = [0.0, -0.9304, 0.9926], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.4656, 1.3008]. Recommendation = [0.0, -0.9304, 0.9926], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.2030, 0.8126]. Recommendation = [0.0, -0.9304, 0.9926], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.3287, 0.2363]. Recommendation = [0.0, -0.9304, 0.9926], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.7149, 0.7293]. Recommendation = [0.0, -0.4363, 0.2048], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -1.2771, 0.7863]. Recommendation = [0.0, -0.5130, 0.3911], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -1.1362, 1.2464]. Recommendation = [0.0, -0.5130, 0.3911], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.2610, 1.2523]. Recommendation = [0.0, -0.5130, 0.3911], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.1152, 0.2570]. Recommendation = [0.0, -0.5130, 0.3911], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.1565, 0.4731]. Recommendation = [0.0, -0.2178, 0.3029], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.6738, -0.0111]. Recommendation = [0.0, -0.5130, 0.3911], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -1.0607, 0.4444]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.9766, 1.5421]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.5130, 0.3911]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -1.3951, 1.1790]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.8214, 1.1962]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.3958, 0.5116]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.1543, 0.5673]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.4730, 0.8937]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -1.0502, 0.0235]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.4854, 0.7810]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.9115, 0.7518]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.0746, 0.9736]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.5929, 0.5792]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.1474, -0.0073]. Recommendation = [0.0, -0.4523, 0.1652], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -1.2251, 1.4768]. Recommendation = [0.0, -0.3191, 0.0641], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.4516, 0.0878]. Recommendation = [0.0, -0.3191, 0.0641], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -1.1799, 1.8956]. Recommendation = [0.0, -0.3191, 0.0641], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.6503, 1.9178]. Recommendation = [0.0, -0.3191, 0.0641], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.1661, 0.2914]. Recommendation = [0.0, -0.3191, 0.0641], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -1.2053, 1.7097]. Recommendation = [0.0, -0.3191, 0.0641], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -1.1259, 1.0343]. Recommendation = [0.0, -0.3191, 0.0641], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.5217, -0.3912]. Recommendation = [0.0, -0.3191, 0.0641], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.1327, -0.0447]. Recommendation = [0.0, -0.3191, 0.0641], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.2200, -0.2994]. Recommendation = [0.0, -0.0227, 0.1504], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.3889, 0.2215]. Recommendation = [0.0, -0.0227, 0.1504], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.0227, 0.1504]. Recommendation = [0.0, 0.0960, 0.1402], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.6848, 0.6097]. Recommendation = [0.0, 0.2898, 0.3064], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.6882, 0.9173]. Recommendation = [0.0, 0.2898, 0.3064], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -1.7905, 0.7132]. Recommendation = [0.0, 0.2898, 0.3064], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.6377, 0.3961]. Recommendation = [0.0, 0.2898, 0.3064], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.2144, 0.1152]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -0.4825, -0.2267]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, -1.4626, 1.8811]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.9872, 0.7772]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.8845, 1.1732]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.7015, 1.6338]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.5753, 1.3166]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.8359, 0.9043]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 1.1940, 1.3276]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 1.3380, 0.9624]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 1.0229, 1.1379]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.9126, 1.4385]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 0.9473, 0.5402]. Recommendation = [0.0, 0.5524, 0.4981], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.3344, -0.0874] = 450.5511, sampling [1.0, 1.3187, 1.7164]. Recommendation = [0.0, 0.7572, 0.6621], Current Cost = 5061.00, Rho = 1.000
