(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.4220, 0.7561]. Recommendation = [0.0, 0.9265, 1.2578], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.1628, 1.0883]. Recommendation = [0.0, 0.9265, 1.2578], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.7324, 0.8534]. Recommendation = [0.0, 0.9265, 1.2578], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.2649, 0.3047]. Recommendation = [0.0, -0.7324, 0.8534], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.6688, 0.3907]. Recommendation = [0.0, -0.2649, 0.3047], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.3728, -0.0107]. Recommendation = [0.0, -0.6688, 0.3907], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.0394, -0.0555]. Recommendation = [0.0, -0.5520, 0.3474], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.0408, 0.5200]. Recommendation = [0.0, -0.2693, 0.0159], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.9452, 0.6117]. Recommendation = [0.0, -0.2693, 0.0159], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.4071, 0.4941]. Recommendation = [0.0, -0.2693, 0.0159], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.2528, -0.2522]. Recommendation = [0.0, -0.2693, 0.0159], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.4902, 0.2130]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.7610, 0.5940]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.0045, 0.2515]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.9795, 0.8908]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.5188, 1.2088]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.1192, 0.7995]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.6517, 1.0424]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.6328, 0.0639]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.3279, 0.5153]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.2774, 0.2085]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.1278, -0.2676]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.1334, 0.1178]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.2026, -0.0207]. Recommendation = [0.0, -0.2026, -0.0207], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.0264, -0.2155]. Recommendation = [0.0, -0.0018, -0.1789], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.4823, 0.7152]. Recommendation = [0.0, 0.1776, 0.2234], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.8874, 0.3230]. Recommendation = [0.0, 0.1776, 0.2234], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.2328, 0.7814]. Recommendation = [0.0, 0.1776, 0.2234], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.2995, -0.0903]. Recommendation = [0.0, 0.1776, 0.2234], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.1133, -0.4905]. Recommendation = [0.0, -0.0650, 0.0787], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.5837, 1.3402]. Recommendation = [0.0, -0.0650, 0.0787], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.8947, 1.0494]. Recommendation = [0.0, -0.0650, 0.0787], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.5498, 0.5716]. Recommendation = [0.0, -0.0650, 0.0787], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.0650, 0.0787]. Recommendation = [0.0, -0.0650, 0.0787], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.5278, -0.1383]. Recommendation = [0.0, -0.2693, 0.0159], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.4869, 0.3362]. Recommendation = [0.0, 0.1776, 0.2234], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.2554, 0.3710]. Recommendation = [0.0, 0.3609, 0.3423], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.4174, 0.1065]. Recommendation = [0.0, 0.4869, 0.3362], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -1.2143, 0.6576]. Recommendation = [0.0, 0.4174, 0.1065], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.9037, 0.8090]. Recommendation = [0.0, 0.4174, 0.1065], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.2601, 0.6171]. Recommendation = [0.0, 0.4174, 0.1065], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, -0.7000, 0.2640]. Recommendation = [0.0, 0.4174, 0.1065], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.6668, 0.5856]. Recommendation = [0.0, 0.4174, 0.1065], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.9265, 1.2578] = 440.3436, sampling [1.0, 0.7565, 0.8483]. Recommendation = [0.0, 0.4174, 0.1065], Current Cost = 5048.00, Rho = 1.000
