(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 0.5476, 1.0303]. Recommendation = [0.0, -0.0371, 0.5116], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 0.2795, 0.6395]. Recommendation = [0.0, -0.0371, 0.5116], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 1.0654, 1.2848]. Recommendation = [0.0, -0.0371, 0.5116], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 0.7785, 1.4653]. Recommendation = [0.0, 1.0654, 1.2848], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 1.0461, 0.8772]. Recommendation = [0.0, 1.0654, 1.2848], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 0.7192, 0.6569]. Recommendation = [0.0, 1.0654, 1.2848], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 0.8841, 1.0637]. Recommendation = [0.0, 0.7192, 0.6569], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 1.4148, 1.1242]. Recommendation = [0.0, 0.7192, 0.6569], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 0.8334, 0.7991]. Recommendation = [0.0, 0.7192, 0.6569], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 0.5924, 0.4290]. Recommendation = [0.0, 0.8334, 0.7991], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 0.9746, 0.5830]. Recommendation = [0.0, 0.5781, 0.5863], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 0.4939, 0.7467]. Recommendation = [0.0, 0.5781, 0.5863], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 1.1223, 1.5319]. Recommendation = [0.0, 0.8334, 0.7991], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0371, 0.5116] = 429.1903, sampling [1.0, 0.3310, 0.3588]. Recommendation = [0.0, 0.8334, 0.7991], Current Cost = 5018.00, Rho = 1.000
