(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 0.4542, 0.4340]. Recommendation = [0.0, -0.2692, 0.4217], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 0.8857, 0.2685]. Recommendation = [0.0, 0.3022, 0.3099], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 0.6178, 0.8708]. Recommendation = [0.0, 0.4216, 0.3058], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 0.0849, 0.5031]. Recommendation = [0.0, 0.2710, 0.4285], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 0.3208, 0.1157]. Recommendation = [0.0, 0.5213, 0.3976], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 1.0898, 0.7324]. Recommendation = [0.0, 0.4568, 0.1716], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 0.6590, 0.0305]. Recommendation = [0.0, 0.4568, 0.1716], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 0.7185, 0.4986]. Recommendation = [0.0, 0.4568, 0.1716], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 1.4296, 0.1363]. Recommendation = [0.0, 0.4568, 0.1716], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 0.0684, 0.1610]. Recommendation = [0.0, 0.4568, 0.1716], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 0.2739, 0.7953]. Recommendation = [0.0, 0.4568, 0.1716], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 0.9599, 1.1467]. Recommendation = [0.0, 0.4568, 0.1716], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2692, 0.4217] = 442.4945, sampling [1.0, 0.8350, 0.8053]. Recommendation = [0.0, 0.4568, 0.1716], Current Cost = 5017.00, Rho = 1.000
