(iter 5) [0.0, -1.2592, 1.5874] = 451.1958, sampling [0.0, -1.0441, 1.6521]. Recommendation = [0.0, -1.2592, 1.5874], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.2592, 1.5874] = 451.1958, sampling [0.0, -1.4652, 1.7683]. Recommendation = [0.0, -1.2592, 1.5874], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -1.2592, 1.5874] = 451.1958, sampling [0.0, -1.1928, 1.7411]. Recommendation = [0.0, -1.2592, 1.5874], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -1.2592, 1.5874] = 451.1958, sampling [0.0, -1.3932, 1.5302]. Recommendation = [0.0, -1.2592, 1.5874], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -1.2592, 1.5874] = 451.1958, sampling [0.0, -1.2735, 1.9588]. Recommendation = [0.0, -1.2592, 1.5874], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -1.2592, 1.5874] = 451.1958, sampling [0.0, -0.9943, 1.9691]. Recommendation = [0.0, -1.2592, 1.5874], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, -1.2592, 1.5874] = 451.1958, sampling [0.0, -1.2028, 1.5671]. Recommendation = [0.0, -1.2592, 1.5874], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, -1.2592, 1.5874] = 451.1958, sampling [0.0, -1.2355, 1.4279]. Recommendation = [0.0, -1.2592, 1.5874], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, -1.2592, 1.5874] = 451.1958, sampling [0.0, -1.2249, 1.5416]. Recommendation = [0.0, -1.2592, 1.5874], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, -1.2592, 1.5874] = 451.1958, sampling [0.0, -1.0409, 1.4239]. Recommendation = [0.0, -1.2592, 1.5874], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, -1.2592, 1.5874] = 451.1958, sampling [0.0, -1.2220, 1.3820]. Recommendation = [0.0, -1.2592, 1.5874], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, -1.2592, 1.5874] = 451.1958, sampling [0.0, -1.3359, 1.2851]. Recommendation = [0.0, -1.2592, 1.5874], Current Cost = 16000.00, Rho = -1.230
