(iter 5) [0.0, -0.8635, 0.6193] = 451.2301, sampling [0.0, -0.1725, 0.5591]. Recommendation = [0.0, -0.8635, 0.6193], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.8635, 0.6193] = 451.2301, sampling [0.0, -0.5400, 0.7576]. Recommendation = [0.0, -0.8635, 0.6193], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.8635, 0.6193] = 451.2301, sampling [0.0, 0.3192, 0.3657]. Recommendation = [0.0, -0.8635, 0.6193], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.8635, 0.6193] = 451.2301, sampling [0.0, -0.4774, 0.1835]. Recommendation = [0.0, -0.8635, 0.6193], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, -0.4774, 0.1835] = 453.9193, sampling [0.0, -0.0404, 0.1643]. Recommendation = [0.0, -0.4774, 0.1835], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, -0.4774, 0.1835] = 453.9193, sampling [0.0, -0.4159, 0.4493]. Recommendation = [0.0, -0.4774, 0.1835], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, -0.4774, 0.1835] = 453.9193, sampling [0.0, -0.7986, 0.3812]. Recommendation = [0.0, -0.4774, 0.1835], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, -0.4774, 0.1835] = 453.9193, sampling [0.0, 0.1764, 0.7399]. Recommendation = [0.0, -0.7118, 0.5248], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, -0.4774, 0.1835] = 453.9193, sampling [0.0, 0.2734, 0.1017]. Recommendation = [0.0, -0.7118, 0.5248], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, 0.2734, 0.1017] = 455.6994, sampling [0.0, 0.1078, 0.4151]. Recommendation = [0.0, 0.2076, 0.2468], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, 0.2734, 0.1017] = 455.6994, sampling [0.0, 0.5207, 0.2824]. Recommendation = [0.0, 0.2076, 0.2468], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.2569, -0.1563]. Recommendation = [0.0, 0.3076, 0.2063], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.7636, 0.0215]. Recommendation = [0.0, 0.3076, 0.2063], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.2502, 0.1460]. Recommendation = [0.0, 0.3076, 0.2063], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -1.2614, 0.4852]. Recommendation = [0.0, 0.3076, 0.2063], Current Cost = 19000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, 0.1022, -0.1818]. Recommendation = [0.0, 0.3076, 0.2063], Current Cost = 20000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, 0.0847, 0.0309]. Recommendation = [0.0, 0.0847, 0.0309], Current Cost = 21000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.6630, 1.1217]. Recommendation = [0.0, -0.0194, 0.0435], Current Cost = 22000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.1764, 0.9252]. Recommendation = [0.0, -0.0194, 0.0435], Current Cost = 23000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, 0.5623, 0.0951]. Recommendation = [0.0, -0.0194, 0.0435], Current Cost = 24000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.5265, -0.0638]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 25000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, 0.5657, 0.6022]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 26000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.7118, 0.5248]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 27000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.8840, 0.8767]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 28000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.1980, -0.0094]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 29000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, 0.7544, 0.3097]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 30000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.2005, 0.3516]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 31000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.4272, -0.3933]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 32000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.7412, 0.7829]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 33000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.0733, -0.2995]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 34000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, 0.4881, 0.4238]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 35000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -1.1037, 1.1497]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 36000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -1.1048, 0.9132]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 37000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.9243, 1.4054]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 38000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.9327, 1.0357]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 39000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.3769, 1.5511]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 40000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, 0.3617, -0.0157]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 41000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.8375, -0.4019]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 42000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, -0.6841, 0.1795]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 43000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, 0.2076, 0.2468]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 44000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, 0.5832, 0.8590]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 45000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, 0.4040, 0.6532]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 46000.00, Rho = -1.230
(iter 15) [0.0, 0.5207, 0.2824] = 456.0573, sampling [0.0, 0.7618, 0.5765]. Recommendation = [0.0, 0.4539, 0.2549], Current Cost = 47000.00, Rho = -1.230
(iter 47) [0.0, 0.7618, 0.5765] = 456.2418, sampling [0.0, -0.3469, 0.0717]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 48000.00, Rho = -1.230
(iter 47) [0.0, 0.7618, 0.5765] = 456.2418, sampling [0.0, -1.3187, 1.1161]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 49000.00, Rho = -1.230
(iter 47) [0.0, 0.7618, 0.5765] = 456.2418, sampling [0.0, 0.3583, 0.2364]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 50000.00, Rho = -1.230
(iter 47) [0.0, 0.7618, 0.5765] = 456.2418, sampling [0.0, 0.3560, 1.1304]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 51000.00, Rho = -1.230
(iter 47) [0.0, 0.7618, 0.5765] = 456.2418, sampling [0.0, 0.6909, 0.2010]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 52000.00, Rho = -1.230
(iter 47) [0.0, 0.7618, 0.5765] = 456.2418, sampling [0.0, -0.9875, 0.7003]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 53000.00, Rho = -1.230
(iter 47) [0.0, 0.7618, 0.5765] = 456.2418, sampling [0.0, 0.2630, -0.1462]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 54000.00, Rho = -1.230
(iter 47) [0.0, 0.7618, 0.5765] = 456.2418, sampling [0.0, -0.3630, 0.6277]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 55000.00, Rho = -1.230
(iter 47) [0.0, 0.7618, 0.5765] = 456.2418, sampling [0.0, 0.0488, -0.5258]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 56000.00, Rho = -1.230
(iter 47) [0.0, 0.7618, 0.5765] = 456.2418, sampling [0.0, -0.2048, -0.5101]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 57000.00, Rho = -1.230
(iter 47) [0.0, 0.7618, 0.5765] = 456.2418, sampling [0.0, 0.3350, -0.3208]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 58000.00, Rho = -1.230
(iter 47) [0.0, 0.7618, 0.5765] = 456.2418, sampling [0.0, 0.8335, 0.8995]. Recommendation = [0.0, 0.5441, 0.3526], Current Cost = 59000.00, Rho = -1.230
