(iter 5) [0.0, -0.7646, 1.0228] = 433.9819, sampling [0.0, -1.0518, 1.4849]. Recommendation = [0.0, -0.7646, 1.0228], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.0518, 1.4849] = 437.7561, sampling [0.0, -0.7969, 1.3072]. Recommendation = [0.0, -1.0518, 1.4849], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -1.0518, 1.4849] = 437.7561, sampling [0.0, -1.2926, 1.9818]. Recommendation = [0.0, -1.0518, 1.4849], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -1.2926, 1.9818] = 441.3779, sampling [0.0, -0.9179, 1.8596]. Recommendation = [0.0, -1.2926, 1.9818], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, -1.2926, 1.9818] = 441.3779, sampling [0.0, -1.5000, 1.5580]. Recommendation = [0.0, -1.2926, 1.9818], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, -1.2926, 1.9818] = 441.3779, sampling [0.0, -1.1380, 1.1703]. Recommendation = [0.0, -1.2926, 1.9818], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, -1.1380, 1.1703] = 450.1716, sampling [0.0, -1.8945, 1.9045]. Recommendation = [0.0, -1.1380, 1.1703], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, -1.1380, 1.1703] = 450.1716, sampling [0.0, -1.2164, 1.5808]. Recommendation = [0.0, -1.1380, 1.1703], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, -1.2164, 1.5808] = 450.3623, sampling [0.0, -1.4351, 1.1213]. Recommendation = [0.0, -1.2164, 1.5808], Current Cost = 13000.00, Rho = -1.230
(iter 12) [0.0, -1.2164, 1.5808] = 450.3623, sampling [0.0, -0.2651, 0.8962]. Recommendation = [0.0, -1.2164, 1.5808], Current Cost = 14000.00, Rho = -1.230
(iter 12) [0.0, -1.2164, 1.5808] = 450.3623, sampling [0.0, -0.5157, 1.0837]. Recommendation = [0.0, -1.2164, 1.5808], Current Cost = 15000.00, Rho = -1.230
(iter 12) [0.0, -1.2164, 1.5808] = 450.3623, sampling [0.0, -0.9995, 0.8074]. Recommendation = [0.0, -1.2164, 1.5808], Current Cost = 16000.00, Rho = -1.230
(iter 12) [0.0, -1.2164, 1.5808] = 450.3623, sampling [0.0, -0.9468, 1.0742]. Recommendation = [0.0, -1.2164, 1.5808], Current Cost = 17000.00, Rho = -1.230
(iter 12) [0.0, -1.2164, 1.5808] = 450.3623, sampling [0.0, -0.5798, 0.6752]. Recommendation = [0.0, -1.2164, 1.5808], Current Cost = 18000.00, Rho = -1.230
(iter 12) [0.0, -1.2164, 1.5808] = 450.3623, sampling [0.0, -0.8008, 0.8637]. Recommendation = [0.0, -1.2164, 1.5808], Current Cost = 19000.00, Rho = -1.230
(iter 12) [0.0, -1.2164, 1.5808] = 450.3623, sampling [0.0, 0.1478, 0.4152]. Recommendation = [0.0, -1.2164, 1.5808], Current Cost = 20000.00, Rho = -1.230
(iter 12) [0.0, -1.2164, 1.5808] = 450.3623, sampling [0.0, 0.3353, 0.8367]. Recommendation = [0.0, -1.2164, 1.5808], Current Cost = 21000.00, Rho = -1.230
(iter 12) [0.0, -1.2164, 1.5808] = 450.3623, sampling [0.0, -0.0685, 0.5391]. Recommendation = [0.0, -1.2164, 1.5808], Current Cost = 22000.00, Rho = -1.230
(iter 12) [0.0, -1.2164, 1.5808] = 450.3623, sampling [0.0, 0.5279, 0.4284]. Recommendation = [0.0, -1.2164, 1.5808], Current Cost = 23000.00, Rho = -1.230
(iter 23) [0.0, 0.5279, 0.4284] = 453.8346, sampling [0.0, 0.3436, 0.1052]. Recommendation = [0.0, 0.5279, 0.4284], Current Cost = 24000.00, Rho = -1.230
(iter 24) [0.0, 0.3436, 0.1052] = 455.8527, sampling [0.0, -0.1031, 0.1498]. Recommendation = [0.0, 0.4232, 0.4007], Current Cost = 25000.00, Rho = -1.230
