(iter 5) [0.0, 0.9924, 1.8079] = 388.5595, sampling [0.0, 0.8051, 1.8608]. Recommendation = [0.0, 0.9924, 1.8079], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.9924, 1.8079] = 388.5595, sampling [0.0, 1.0548, 1.9949]. Recommendation = [0.0, 0.9924, 1.8079], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.9924, 1.8079] = 388.5595, sampling [0.0, 1.1322, 1.7953]. Recommendation = [0.0, 0.9924, 1.8079], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 1.1322, 1.7953] = 429.9153, sampling [0.0, 1.2353, 1.9158]. Recommendation = [0.0, 1.1322, 1.7953], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 1.2353, 1.9158] = 441.0518, sampling [0.0, 1.4443, 1.9740]. Recommendation = [0.0, 1.2353, 1.9158], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, 1.4443, 1.9740] = 454.8444, sampling [0.0, 1.5408, 1.8593]. Recommendation = [0.0, 1.4443, 1.9740], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, 1.4443, 1.9740] = 454.8444, sampling [0.0, 1.4346, 1.6862]. Recommendation = [0.0, 1.4443, 1.9740], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, 1.4443, 1.9740] = 454.8444, sampling [0.0, 1.2036, 1.6439]. Recommendation = [0.0, 1.4443, 1.9740], Current Cost = 12000.00, Rho = -1.230
(iter 9) [0.0, 1.4443, 1.9740] = 454.8444, sampling [0.0, 1.1769, 1.7406]. Recommendation = [0.0, 1.4443, 1.9740], Current Cost = 13000.00, Rho = -1.230
(iter 9) [0.0, 1.4443, 1.9740] = 454.8444, sampling [0.0, 1.3136, 1.5785]. Recommendation = [0.0, 1.4443, 1.9740], Current Cost = 14000.00, Rho = -1.230
(iter 9) [0.0, 1.4443, 1.9740] = 454.8444, sampling [0.0, 1.1815, 1.5916]. Recommendation = [0.0, 1.4443, 1.9740], Current Cost = 15000.00, Rho = -1.230
(iter 9) [0.0, 1.4443, 1.9740] = 454.8444, sampling [0.0, 1.2779, 1.5106]. Recommendation = [0.0, 1.4443, 1.9740], Current Cost = 16000.00, Rho = -1.230
