(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.0165, 0.2577]. Recommendation = [0.0, 0.7820, -0.2365], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.1756, -0.1515]. Recommendation = [0.0, -0.0165, 0.2577], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.4719, -0.0114]. Recommendation = [0.0, 0.1756, -0.1515], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.5199, 0.4621]. Recommendation = [0.0, -0.2084, -0.0436], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.1665, 0.9051]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.5200, 0.4694]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.4795, 0.0576]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.5310, 1.0744]. Recommendation = [0.0, 0.2756, 0.1824], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.1489, 0.6988]. Recommendation = [0.0, 0.2756, 0.1824], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.9971, -0.1671]. Recommendation = [0.0, 0.2756, 0.1824], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.2400, -0.2349]. Recommendation = [0.0, 0.2756, 0.1824], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.9632, 0.5842]. Recommendation = [0.0, 0.2756, 0.1824], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.7335, 0.8792]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.8781, 0.3628]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.7845, 0.2249]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.0287, 1.4379]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 1.1132, 1.1470]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.8849, 0.8846]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.9072, 1.7539]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 1.4658, 0.8236]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 1.4345, 1.5953]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 1.0488, 1.4477]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.3005, 0.1856]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.6919, 1.3600]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.2883, 0.5887]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.2357, 0.2053]. Recommendation = [0.0, 0.1230, 0.0863], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.0231, -0.5036]. Recommendation = [0.0, 0.1552, -0.0358], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 1.6610, 1.9939]. Recommendation = [0.0, -0.0547, -0.1423], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 1.9751, 1.3940]. Recommendation = [0.0, -0.0547, -0.1423], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 1.3278, 1.9429]. Recommendation = [0.0, -0.0547, -0.1423], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.3542, 1.9645]. Recommendation = [0.0, -0.0547, -0.1423], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.5071, 0.6824]. Recommendation = [0.0, -0.0547, -0.1423], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.4566, 1.2586]. Recommendation = [0.0, -0.0547, -0.1423], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.6001, 0.1785]. Recommendation = [0.0, -0.0547, -0.1423], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.6542, -0.2658]. Recommendation = [0.0, -0.0547, -0.1423], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, 0.4508, -0.3122]. Recommendation = [0.0, -0.0547, -0.1423], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.9590, 1.3336]. Recommendation = [0.0, 0.1552, -0.0358], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -1.1256, 0.6361]. Recommendation = [0.0, 0.1552, -0.0358], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.7442, 0.5998]. Recommendation = [0.0, 0.1552, -0.0358], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.7820, -0.2365] = 384.3504, sampling [1.0, -0.9393, 1.0451]. Recommendation = [0.0, 0.1552, -0.0358], Current Cost = 5044.00, Rho = 1.000
