(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, 0.4769, 1.5438]. Recommendation = [0.0, -0.4578, 0.1954], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -0.6202, 0.5822]. Recommendation = [0.0, -0.4578, 0.1954], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -0.1320, 0.5730]. Recommendation = [0.0, -0.4578, 0.1954], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -0.8851, 1.1420]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -1.1047, 0.6387]. Recommendation = [0.0, -0.4924, 0.6041], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -0.6434, 1.8030]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -0.6384, 0.9678]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, 1.1711, 1.7793]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, 0.9660, 1.4658]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -1.4691, 1.2227]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -0.8539, 0.7349]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, 0.3350, 0.9890]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -0.4169, 0.6108]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -0.8188, 0.2585]. Recommendation = [0.0, -0.4578, 0.1954], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, 0.8018, 1.9803]. Recommendation = [0.0, -0.5711, 0.4343], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -1.1528, 0.8826]. Recommendation = [0.0, -0.5711, 0.4343], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, 1.3885, 1.5822]. Recommendation = [0.0, -0.5711, 0.4343], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, 1.6455, 1.9598]. Recommendation = [0.0, -0.5711, 0.4343], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, 0.8206, 1.0831]. Recommendation = [0.0, -0.5711, 0.4343], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, 1.1787, 1.5400]. Recommendation = [0.0, -0.5711, 0.4343], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -0.5711, 0.4343]. Recommendation = [0.0, -0.5711, 0.4343], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -0.8945, 0.4969]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -1.0358, 1.3600]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -1.5619, 1.9953]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -1.2899, 1.7447]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -1.9381, 1.6903]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -1.0970, 1.9984]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.4578, 0.1954] = 454.1548, sampling [1.0, -1.2011, 1.5047]. Recommendation = [0.0, -0.4842, 0.2721], Current Cost = 5032.00, Rho = 1.000
