(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.5380, -0.1976]. Recommendation = [0.0, -0.3113, -0.7432], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.6093, -0.4660]. Recommendation = [0.0, -0.5380, -0.1976], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.3831, -0.3705]. Recommendation = [0.0, -0.5380, -0.1976], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.3700, -0.0887]. Recommendation = [0.0, -0.5380, -0.1976], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.5567, 0.1402]. Recommendation = [0.0, -0.3700, -0.0887], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.4497, 0.0844]. Recommendation = [0.0, -0.5567, 0.1402], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.6166, -0.0566]. Recommendation = [0.0, -0.4497, 0.0844], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.2934, 0.2302]. Recommendation = [0.0, -0.4497, 0.0844], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.1936, -0.0111]. Recommendation = [0.0, -0.4497, 0.0844], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.5647, 0.4616]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.4373, 0.2698]. Recommendation = [0.0, -0.4682, 0.2223], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.5785, 0.3120]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.3514, 0.4642]. Recommendation = [0.0, -0.4682, 0.2223], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.7599, 0.3340]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.7748, 0.6205]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.5837, 0.6247]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.6833, 0.5059]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.9712, 0.8211]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.9580, 0.5184]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.7658, 0.9100]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -1.0288, 1.1355]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -1.1351, 0.9367]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.8619, 1.0290]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -1.3382, 1.2148]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.8004, 0.7940]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.4529, 0.8304]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -1.0147, 1.3324]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.0867, 0.2602]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.1883, 0.1664]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.2074, 0.3852]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -1.1305, 1.2467]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.0633, -0.1892]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, 0.0105, 0.0087]. Recommendation = [0.0, -0.2305, -0.0178], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.1679, -0.3303]. Recommendation = [0.0, -0.1288, 0.0323], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.1983, -0.1060]. Recommendation = [0.0, -0.1288, 0.0323], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -1.2153, 1.5085]. Recommendation = [0.0, -0.1288, 0.0323], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -1.2416, 1.4106]. Recommendation = [0.0, -0.1288, 0.0323], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.3113, -0.7432] = 383.9930, sampling [1.0, -0.6413, 1.2579]. Recommendation = [0.0, -0.1288, 0.0323], Current Cost = 5042.00, Rho = 1.000
