(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.5969, 0.4155]. Recommendation = [0.0, 0.1986, -0.3002], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.7103, 0.8356]. Recommendation = [0.0, 0.5969, 0.4155], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.1713, 0.3094]. Recommendation = [0.0, 0.5969, 0.4155], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.5498, 0.0244]. Recommendation = [0.0, 0.5969, 0.4155], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.9752, 0.4106]. Recommendation = [0.0, 0.3426, 0.1939], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.2164, 0.8571]. Recommendation = [0.0, 0.3426, 0.1939], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.1378, 0.0558]. Recommendation = [0.0, 0.3426, 0.1939], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.8367, 0.6389]. Recommendation = [0.0, 0.3358, 0.1718], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.4035, 0.6249]. Recommendation = [0.0, 0.3358, 0.1718], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.3426, 0.1939]. Recommendation = [0.0, 0.3358, 0.1718], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.3392, -0.0784]. Recommendation = [0.0, 0.3358, 0.1718], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.7007, 0.2265]. Recommendation = [0.0, 0.3358, 0.1718], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.8747, 0.9781]. Recommendation = [0.0, 0.5716, 0.2724], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.8113, -0.1964]. Recommendation = [0.0, 0.5716, 0.2724], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.1377, -0.0571]. Recommendation = [0.0, 0.5716, 0.2724], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.1664, 0.3003]. Recommendation = [0.0, 0.1435, -0.0504], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.0503, 0.5654]. Recommendation = [0.0, 0.0009, 0.0484], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.0305, 0.1658]. Recommendation = [0.0, 0.0009, 0.0484], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.5864, 1.0825]. Recommendation = [0.0, 0.0009, 0.0484], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.0892, -0.1515]. Recommendation = [0.0, 0.0009, 0.0484], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.4333, 0.4172]. Recommendation = [0.0, 0.1435, -0.0504], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.5829, 0.6689]. Recommendation = [0.0, 0.1435, -0.0504], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.1435, -0.3348]. Recommendation = [0.0, 0.1435, -0.0504], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.3972, 0.1078]. Recommendation = [0.0, -0.0328, -0.0376], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.4476, -0.1667]. Recommendation = [0.0, -0.2576, 0.0792], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.3591, 0.5715]. Recommendation = [0.0, -0.2576, 0.0792], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.5277, 0.3293]. Recommendation = [0.0, -0.2576, 0.0792], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.2576, 0.0792]. Recommendation = [0.0, -0.2576, 0.0792], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.1836, 0.8624]. Recommendation = [0.0, -0.3025, 0.2501], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.3025, 0.2501]. Recommendation = [0.0, -0.3025, 0.2501], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.4306, -0.2666]. Recommendation = [0.0, 0.8806, 0.7345], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 1.0217, 1.1498]. Recommendation = [0.0, 0.8806, 0.7345], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 1.3149, 0.5002]. Recommendation = [0.0, -0.0328, -0.0376], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.1354, 0.4807]. Recommendation = [0.0, -0.0328, -0.0376], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.5716, 0.2724]. Recommendation = [0.0, -0.0328, -0.0376], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.7109, 0.0749]. Recommendation = [0.0, -0.0328, -0.0376], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.6939, 0.5883]. Recommendation = [0.0, -0.4309, 0.2347], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.8438, 0.3431]. Recommendation = [0.0, -0.0328, -0.0376], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.6129, 0.8802]. Recommendation = [0.0, -0.6297, 0.3390], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.5766, 0.1774]. Recommendation = [0.0, -0.6297, 0.3390], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.6598, 0.4626]. Recommendation = [0.0, -0.6598, 0.4626], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.1046, 1.3485]. Recommendation = [0.0, -0.0328, -0.0376], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.8806, 0.7345]. Recommendation = [0.0, -0.0328, -0.0376], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.9332, 0.7089]. Recommendation = [0.0, 0.8181, 0.6679], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.7422, 0.7278]. Recommendation = [0.0, 0.8181, 0.6679], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.9174, 0.5305]. Recommendation = [0.0, 0.8181, 0.6679], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.4698, 0.5175]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.0241, -0.2810]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.7712, 0.0467]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.2565, 0.5054]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.1730, -0.6124]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, -0.3694, -0.4394]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.0125, -0.4803]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 1.3190, 1.1621]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 1.1452, 1.0532]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 1.1377, 1.3200]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.9295, 1.2993]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.6543, 0.4974]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.1986, -0.3002] = 444.1209, sampling [1.0, 0.5542, -0.5487]. Recommendation = [0.0, -0.7881, 0.5736], Current Cost = 5063.00, Rho = 1.000
