(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 0.8747, 1.4918]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.2875, 1.5943]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.1053, 1.3640]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.1403, 1.8201]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.1701, 1.6020]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.2592, 1.3203]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 0.5983, 1.9897]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.6003, 1.7321]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.4951, 1.4465]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 0.9262, 1.2747]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.2560, 1.7749]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.3825, 1.9974]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.3128, 1.9085]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.4557, 1.8970]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.0515, 1.3058]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 0.5732, 1.1623]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.0473, 1.0089]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 21000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 0.7885, 1.1325]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 22000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 0.9829, 1.1924]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 23000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.3497, 1.0932]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 24000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 0.7438, 0.9487]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 25000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 0.0910, 1.2385]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 26000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 1.0688, 0.8121]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 27000.00, Rho = -1.230
(iter 5) [0.0, 1.1278, 1.2159] = 455.9709, sampling [0.0, 0.8567, 0.7224]. Recommendation = [0.0, 1.1278, 1.2159], Current Cost = 28000.00, Rho = -1.230
(iter 28) [0.0, 0.8567, 0.7224] = 456.2664, sampling [0.0, 0.6780, 0.7858]. Recommendation = [0.0, 0.8567, 0.7224], Current Cost = 29000.00, Rho = -1.230
(iter 28) [0.0, 0.8567, 0.7224] = 456.2664, sampling [0.0, 0.4152, 0.8336]. Recommendation = [0.0, 0.8567, 0.7224], Current Cost = 30000.00, Rho = -1.230
(iter 28) [0.0, 0.8567, 0.7224] = 456.2664, sampling [0.0, 1.1090, 0.9234]. Recommendation = [0.0, 0.8567, 0.7224], Current Cost = 31000.00, Rho = -1.230
