(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.2396, 0.0896]. Recommendation = [0.0, -0.1280, -0.1843], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.1722, -0.1796]. Recommendation = [0.0, 0.2396, 0.0896], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.0183, -0.0421]. Recommendation = [0.0, 0.0370, -0.1424], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.0645, 0.2602]. Recommendation = [0.0, 0.0020, -0.1190], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.3460, 0.3757]. Recommendation = [0.0, 0.1576, 0.1080], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.3376, 0.0115]. Recommendation = [0.0, 0.1576, 0.1080], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.3128, 0.2202]. Recommendation = [0.0, 0.1576, 0.1080], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.1244, 0.5308]. Recommendation = [0.0, 0.1576, 0.1080], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.2218, -0.0667]. Recommendation = [0.0, 0.1576, 0.1080], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.0281, -0.1564]. Recommendation = [0.0, 0.1576, 0.1080], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.1576, 0.1080]. Recommendation = [0.0, 0.1576, 0.1080], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.4454, 0.5709]. Recommendation = [0.0, 0.2674, 0.1655], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.6328, 0.3377]. Recommendation = [0.0, 0.2674, 0.1655], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1280, -0.1843] = 450.9993, sampling [1.0, 0.6266, -0.0739]. Recommendation = [0.0, 0.2674, 0.1655], Current Cost = 5018.00, Rho = 1.000
