(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.7619, -0.9075]. Recommendation = [0.0, -0.4697, -1.1584], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.6377, -1.1652]. Recommendation = [0.0, -0.4697, -1.1584], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.4269, -0.9155]. Recommendation = [0.0, -0.4697, -1.1584], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.4513, -0.6819]. Recommendation = [0.0, -0.4269, -0.9155], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.3479, -0.4903]. Recommendation = [0.0, -0.4513, -0.6819], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.3860, -0.3845]. Recommendation = [0.0, -0.3479, -0.4903], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.5995, -0.3534]. Recommendation = [0.0, -0.3860, -0.3845], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.5526, -0.4787]. Recommendation = [0.0, -0.3860, -0.3845], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.3153, -0.2872]. Recommendation = [0.0, -0.3860, -0.3845], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.3499, -0.0984]. Recommendation = [0.0, -0.3153, -0.2872], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.4792, 0.0026]. Recommendation = [0.0, -0.3499, -0.0984], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.3414, 0.0251]. Recommendation = [0.0, -0.3499, -0.0984], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.4114, 0.1290]. Recommendation = [0.0, -0.3414, 0.0251], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.5862, -0.0016]. Recommendation = [0.0, -0.4114, 0.1290], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.5158, 0.1898]. Recommendation = [0.0, -0.4114, 0.1290], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.3576, 0.2407]. Recommendation = [0.0, -0.4114, 0.1290], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.4884, 0.3940]. Recommendation = [0.0, -0.3709, 0.0735], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.5569, 0.2999]. Recommendation = [0.0, -0.4753, 0.2382], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.7873, 0.1420]. Recommendation = [0.0, -0.4753, 0.2382], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.6744, 0.4425]. Recommendation = [0.0, -0.4753, 0.2382], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.7446, 0.3435]. Recommendation = [0.0, -0.4753, 0.2382], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.5805, 0.5525]. Recommendation = [0.0, -0.4753, 0.2382], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.6065, 0.4688]. Recommendation = [0.0, -0.4753, 0.2382], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.1666, 0.1543]. Recommendation = [0.0, -0.4753, 0.2382], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.2444, 0.4516]. Recommendation = [0.0, -0.3709, 0.0735], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.1907, 0.2580]. Recommendation = [0.0, -0.3709, 0.0735], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.3725, 0.5909]. Recommendation = [0.0, -0.3709, 0.0735], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.0941, -0.1173]. Recommendation = [0.0, -0.3709, 0.0735], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.4753, 0.2382]. Recommendation = [0.0, -0.3709, 0.0735], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.1634, -0.3184]. Recommendation = [0.0, -0.3709, 0.0735], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.1173, 0.1115]. Recommendation = [0.0, -0.3709, 0.0735], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.3709, 0.0735]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.5164, 0.4289]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.7381, -0.1249]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.7694, 0.5121]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.6498, 0.6780]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.6426, 0.6083]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.5452, 0.6199]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.8602, 0.3508]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.7827, 0.4057]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.0209, 0.0684]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.0033, 0.2949]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.1277, 0.2477]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.0643, 0.3767]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.0194, -0.1621]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.4865, 0.8270]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.0742, -0.4117]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.2075, 0.7547]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.1247, 0.1471]. Recommendation = [0.0, -0.1433, 0.1078], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.0994, 0.0668]. Recommendation = [0.0, 0.0209, 0.0684], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.1194, -0.1221]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.0560, -0.2363]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.1029, 0.4809]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.6300, 0.5115]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.1984, -0.0655]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.7241, 0.6912]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.1654, -0.2912]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.0848, -0.4149]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.1464, -0.6136]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.4526, 0.5930]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.1514, 0.3815]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.2061, 0.2536]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.0435, 0.3607]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.0738, 0.5706]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.2155, -0.4879]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.4338, 0.7148]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.3430, 0.1152]. Recommendation = [0.0, 0.0994, 0.0668], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.3363, -0.1405]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.3004, -0.2040]. Recommendation = [0.0, 0.2130, -0.0478], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.2423, 0.2298]. Recommendation = [0.0, 0.2130, -0.0478], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.2811, 0.3072]. Recommendation = [0.0, 0.2130, -0.0478], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.3865, 0.2171]. Recommendation = [0.0, 0.2130, -0.0478], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.2557, 0.4357]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.3444, 0.3388]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.2130, -0.0478]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.0026, -0.5290]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.2317, -0.4165]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.1433, 0.1078]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.5217, 0.2202]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.4714, 0.0816]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.5097, -0.0700]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, 0.4397, -0.2478]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.9429, 0.1953]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.7430, 0.3881]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.8532, 0.8068]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -1.0089, 0.6130]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.7486, 0.9289]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.4697, -1.1584] = 263.9758, sampling [1.0, -0.6784, 0.7226]. Recommendation = [0.0, 0.3430, 0.1152], Current Cost = 5092.00, Rho = 1.000
