(iter 5) [0.0, -1.2032, 0.4753] = 356.8819, sampling [0.0, -0.8880, 0.0949]. Recommendation = [0.0, -1.2032, 0.4753], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.8880, 0.0949] = 404.6180, sampling [0.0, -0.6971, 0.1703]. Recommendation = [0.0, -0.8880, 0.0949], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, -0.6971, 0.1703] = 443.4550, sampling [0.0, -0.6181, 0.2019]. Recommendation = [0.0, -0.6971, 0.1703], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -0.6181, 0.2019] = 450.4349, sampling [0.0, -0.5100, 0.0712]. Recommendation = [0.0, -0.6181, 0.2019], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, -0.5100, 0.0712] = 450.4546, sampling [0.0, -0.3854, 0.2511]. Recommendation = [0.0, -0.5100, 0.0712], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, -0.3854, 0.2511] = 453.3279, sampling [0.0, -0.5640, 0.4024]. Recommendation = [0.0, -0.3854, 0.2511], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, -0.3854, 0.2511] = 453.3279, sampling [0.0, -0.4957, 0.4300]. Recommendation = [0.0, -0.3854, 0.2511], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, -0.3854, 0.2511] = 453.3279, sampling [0.0, -0.3280, 0.1897]. Recommendation = [0.0, -0.3854, 0.2511], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, -0.2701, 0.3472]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 13000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, -0.7279, 0.3148]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 14000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, -0.5390, 0.5293]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 15000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, -0.3819, 0.5981]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 16000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, -0.1909, 0.2651]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 17000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, -0.4977, 0.4789]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 18000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, -0.2388, 0.4226]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 19000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, -0.7667, 0.4944]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 20000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, -0.3561, -0.1031]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 21000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, -0.5043, 0.0180]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 22000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, -0.0316, 0.2172]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 23000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, -0.1148, -0.1584]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 24000.00, Rho = -1.230
(iter 12) [0.0, -0.3280, 0.1897] = 453.8624, sampling [0.0, 0.0740, 0.0763]. Recommendation = [0.0, -0.3280, 0.1897], Current Cost = 25000.00, Rho = -1.230
(iter 25) [0.0, 0.0740, 0.0763] = 454.9412, sampling [0.0, 0.1285, -0.0023]. Recommendation = [0.0, 0.0740, 0.0763], Current Cost = 26000.00, Rho = -1.230
(iter 26) [0.0, 0.1285, -0.0023] = 455.5051, sampling [0.0, 0.0031, -0.1852]. Recommendation = [0.0, 0.1285, -0.0023], Current Cost = 27000.00, Rho = -1.230
(iter 26) [0.0, 0.1285, -0.0023] = 455.5051, sampling [0.0, 0.1498, -0.1166]. Recommendation = [0.0, 0.1285, -0.0023], Current Cost = 28000.00, Rho = -1.230
(iter 26) [0.0, 0.1285, -0.0023] = 455.5051, sampling [0.0, 0.0685, -0.1995]. Recommendation = [0.0, 0.1285, -0.0023], Current Cost = 29000.00, Rho = -1.230
(iter 26) [0.0, 0.1285, -0.0023] = 455.5051, sampling [0.0, -0.0943, 0.3684]. Recommendation = [0.0, 0.1285, -0.0023], Current Cost = 30000.00, Rho = -1.230
(iter 26) [0.0, 0.1285, -0.0023] = 455.5051, sampling [0.0, -0.3047, -0.2029]. Recommendation = [0.0, 0.1285, -0.0023], Current Cost = 31000.00, Rho = -1.230
(iter 26) [0.0, 0.1285, -0.0023] = 455.5051, sampling [0.0, 0.1000, 0.3203]. Recommendation = [0.0, 0.1285, -0.0023], Current Cost = 32000.00, Rho = -1.230
(iter 26) [0.0, 0.1285, -0.0023] = 455.5051, sampling [0.0, 0.0065, 0.2730]. Recommendation = [0.0, 0.1285, -0.0023], Current Cost = 33000.00, Rho = -1.230
(iter 26) [0.0, 0.1285, -0.0023] = 455.5051, sampling [0.0, -0.0438, -0.2153]. Recommendation = [0.0, 0.1285, -0.0023], Current Cost = 34000.00, Rho = -1.230
