(iter 5) [0.0, 1.3150, 1.5289] = 452.1906, sampling [0.0, 1.9201, 0.2873]. Recommendation = [0.0, 0.2464, 0.5307], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.3150, 1.5289] = 452.1906, sampling [0.0, -0.0564, 1.9182]. Recommendation = [0.0, 1.3150, 1.5289], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.3150, 1.5289] = 452.1906, sampling [0.0, 0.2464, 0.5307]. Recommendation = [0.0, 1.3150, 1.5289], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 1.3150, 1.5289] = 452.1906, sampling [0.0, -1.7176, 1.9824]. Recommendation = [0.0, -0.2584, 0.3508], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 1.3150, 1.5289] = 452.1906, sampling [0.0, -0.9138, 1.0605]. Recommendation = [0.0, -0.2584, 0.3508], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 1.3150, 1.5289] = 452.1906, sampling [0.0, -0.2350, 1.0017]. Recommendation = [0.0, -0.1248, 0.4548], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 1.3150, 1.5289] = 452.1906, sampling [0.0, 1.7333, 1.9923]. Recommendation = [0.0, 1.3150, 1.5289], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 1.3150, 1.5289] = 452.1906, sampling [0.0, 0.8219, 1.9990]. Recommendation = [0.0, 1.3150, 1.5289], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 1.3150, 1.5289] = 452.1906, sampling [0.0, 0.0536, 0.0875]. Recommendation = [0.0, 1.3150, 1.5289], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, 0.0536, 0.0875] = 454.6875, sampling [0.0, -0.9693, 1.8535]. Recommendation = [0.0, -0.1444, 0.3340], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, 0.0536, 0.0875] = 454.6875, sampling [0.0, -1.4915, 1.3002]. Recommendation = [0.0, -0.1444, 0.3340], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, 0.0536, 0.0875] = 454.6875, sampling [0.0, 0.6879, 1.2693]. Recommendation = [0.0, -0.1444, 0.3340], Current Cost = 16000.00, Rho = -1.230
(iter 13) [0.0, 0.0536, 0.0875] = 454.6875, sampling [0.0, 0.5502, 0.1998]. Recommendation = [0.0, -0.1444, 0.3340], Current Cost = 17000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, -0.8334, 0.6051]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 18000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, 0.6818, 0.7870]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 19000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, 0.2692, 1.0151]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 20000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, 1.9847, -1.9438]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 21000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, 0.3172, -0.0801]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 22000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, -0.6217, 1.3418]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 23000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, -0.1248, 0.4548]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 24000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, -0.5798, 0.7665]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 25000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, 1.3097, 1.9893]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 26000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, -1.9892, 1.0889]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 27000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, -1.1939, 1.4975]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 28000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, 1.0784, 1.3528]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 29000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, -1.3168, 1.8685]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 30000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, 0.9342, 1.5952]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 31000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, 0.5803, 0.5352]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 32000.00, Rho = -1.230
(iter 17) [0.0, 0.5502, 0.1998] = 455.0384, sampling [0.0, 0.9996, 0.9742]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 33000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, 0.1597, 0.2389]. Recommendation = [0.0, 0.1597, 0.2389], Current Cost = 34000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, -0.1878, 0.0637]. Recommendation = [0.0, 0.2434, 0.0218], Current Cost = 35000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, -1.0011, 1.3183]. Recommendation = [0.0, -0.3456, 0.2292], Current Cost = 36000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, 1.7424, 1.5353]. Recommendation = [0.0, -0.3456, 0.2292], Current Cost = 37000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, -0.0040, 0.7496]. Recommendation = [0.0, -0.3456, 0.2292], Current Cost = 38000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, 1.1543, 1.7828]. Recommendation = [0.0, -0.3456, 0.2292], Current Cost = 39000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, -0.3456, 0.2292]. Recommendation = [0.0, -0.3456, 0.2292], Current Cost = 40000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, 0.6091, -0.0242]. Recommendation = [0.0, 0.2434, 0.0218], Current Cost = 41000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, 0.9133, 0.5551]. Recommendation = [0.0, 0.4612, -0.0041], Current Cost = 42000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, -0.6553, 0.3724]. Recommendation = [0.0, 0.4612, -0.0041], Current Cost = 43000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, -1.1389, 0.8657]. Recommendation = [0.0, 0.4612, -0.0041], Current Cost = 44000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, -0.8315, 0.8549]. Recommendation = [0.0, 0.4612, -0.0041], Current Cost = 45000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, -1.4442, 1.6414]. Recommendation = [0.0, 0.4612, -0.0041], Current Cost = 46000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, 0.0278, -0.1975]. Recommendation = [0.0, 0.4612, -0.0041], Current Cost = 47000.00, Rho = -1.230
(iter 33) [0.0, 0.9996, 0.9742] = 456.2378, sampling [0.0, 1.3010, 1.2237]. Recommendation = [0.0, 0.2434, 0.0218], Current Cost = 48000.00, Rho = -1.230
