(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, -0.0271, -0.6152]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, -0.9821, 1.0251]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, -0.3630, -0.0546]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, -0.6218, 0.6530]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, 0.0131, -0.1971]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, -0.8321, 1.2742]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, -1.2386, 1.1587]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, 0.1719, -0.4615]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, -0.7174, 0.2067]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, -0.9717, 0.7049]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, -0.3958, -0.5288]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, -1.0308, 1.1948]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, -0.2526, 0.3399]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, -0.6280, 0.9997]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.1083, 1.3361] = 450.6930, sampling [1.0, 0.2025, -0.7758]. Recommendation = [0.0, -1.1083, 1.3361], Current Cost = 5019.00, Rho = 1.000
