(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 0.3153, 0.6477]. Recommendation = [0.0, -0.0794, -0.1170], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 0.6886, 0.9837]. Recommendation = [0.0, -0.0794, -0.1170], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, -0.0635, 0.1323]. Recommendation = [0.0, -0.0794, -0.1170], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 0.0475, 0.4406]. Recommendation = [0.0, -0.0477, 0.0799], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 0.2966, 1.2052]. Recommendation = [0.0, -0.0477, 0.0799], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 0.4079, 0.2014]. Recommendation = [0.0, -0.0029, 0.0727], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 0.7351, 0.5760]. Recommendation = [0.0, -0.0029, 0.0727], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 1.0373, 0.8410]. Recommendation = [0.0, -0.0029, 0.0727], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 0.1594, 0.0050]. Recommendation = [0.0, -0.0029, 0.0727], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 0.6757, 0.3716]. Recommendation = [0.0, -0.0029, 0.0727], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 0.5581, 0.5831]. Recommendation = [0.0, -0.0029, 0.0727], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 0.2487, 0.4026]. Recommendation = [0.0, -0.0029, 0.0727], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 0.7755, 0.7765]. Recommendation = [0.0, -0.0029, 0.0727], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 0.9776, 0.5418]. Recommendation = [0.0, -0.0029, 0.0727], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0794, -0.1170] = 453.6150, sampling [1.0, 1.0027, 1.0737]. Recommendation = [0.0, -0.0029, 0.0727], Current Cost = 5019.00, Rho = 1.000
