(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.4675, -0.2774]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.5780, -0.2856]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.3785, -0.5783]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.3296, -0.3518]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.2782, -0.1209]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.3899, -0.2239]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.0822, -0.2087]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.2130, -0.3040]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.1025, -0.5120]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.0720, 0.0607]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.4199, -0.1306]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.2846, 0.0390]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.5711, -0.6411]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.6469, -0.1685]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.1651, -0.1264]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.0747, 0.3755]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.0639, -0.3111]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.1955, -0.0483]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.3821, -0.0344]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.3145, 0.1742]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.0221, -0.0866]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.7184, -0.5031]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.1817, 0.3544]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.1110, 0.2005]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.6060, -0.0983]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.7596, -0.3252]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.3875, 0.2197]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.3340, 0.7822]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.0175, 0.6561]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.2521, -0.5840]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.2445, -0.5310]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.5516, 0.1072]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.3797, -0.1126]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.3874, 0.3869]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.0658, -0.7944]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.1861, 0.0294]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.0082, -0.3715]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.3518, 0.0525]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.2063, -0.3465]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.3332, -0.7753]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.0592, -0.5677]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.3960, -0.0954]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.1660, 0.0222]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.1897, -0.3645]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.0300, 0.0475]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.4716, -0.6130]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.0703, 1.0527]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.5854, 0.1850]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.5262, -0.3631]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.0460, -0.0433]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.5769, 0.5265]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.3585, 0.5527]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.3479, 0.5036]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.6473, 0.9797]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.7875, -0.2421]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.4384, 1.0021]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.5145, -0.0041]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.2051, 0.3716]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.5897, 0.7568]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.0142, 0.1215]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.5222, 0.2981]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.7736, -0.0295]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.6180, 0.0688]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, 0.1133, 0.4801]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.6920, -0.3861] = 381.3967, sampling [1.0, -0.3621, -0.2579]. Recommendation = [0.0, 0.6920, -0.3861], Current Cost = 5069.00, Rho = 1.000
