(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.3528, 0.1424]. Recommendation = [0.0, -0.1610, -0.4388], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.2479, 0.6316]. Recommendation = [0.0, -0.3528, 0.1424], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.4934, -0.0444]. Recommendation = [0.0, -0.3528, 0.1424], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.2604, -0.0504]. Recommendation = [0.0, -0.3528, 0.1424], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.5994, 0.2050]. Recommendation = [0.0, -0.3528, 0.1424], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.3284, 0.3268]. Recommendation = [0.0, -0.3484, 0.1193], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.3240, -0.1767]. Recommendation = [0.0, -0.3528, 0.1424], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.4757, 0.1656]. Recommendation = [0.0, -0.3528, 0.1424], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.4633, 0.4476]. Recommendation = [0.0, -0.3528, 0.1424], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, 0.2431, 1.1494]. Recommendation = [0.0, -0.3528, 0.1424], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.6530, 0.3453]. Recommendation = [0.0, -0.3528, 0.1424], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.2747, 0.0412]. Recommendation = [0.0, -0.3528, 0.1424], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.7363, 0.1214]. Recommendation = [0.0, -0.3372, 0.0690], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.1831, 0.2978]. Recommendation = [0.0, -0.3372, 0.0690], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.3719, 0.2661]. Recommendation = [0.0, -0.3372, 0.0690], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.5164, -0.2406]. Recommendation = [0.0, -0.3372, 0.0690], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.3739, -0.0615]. Recommendation = [0.0, -0.3372, 0.0690], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.1230, -0.2015]. Recommendation = [0.0, -0.3372, 0.0690], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.0060, 0.0665]. Recommendation = [0.0, -0.3372, 0.0690], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.0353, 0.2772]. Recommendation = [0.0, -0.0060, 0.0665], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1610, -0.4388] = 433.3606, sampling [1.0, -0.0129, -0.0140]. Recommendation = [0.0, -0.0060, 0.0665], Current Cost = 5025.00, Rho = 1.000
