(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.0024, -0.0595]. Recommendation = [0.0, 0.3443, -0.3618], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.1205, 0.4165]. Recommendation = [0.0, -0.0024, -0.0595], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.2043, 0.1842]. Recommendation = [0.0, -0.0024, -0.0595], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.5639, 0.1128]. Recommendation = [0.0, 0.1363, 0.1681], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.6805, 0.5548]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.3867, 0.3590]. Recommendation = [0.0, -0.1104, 0.1626], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.1804, 0.8638]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.1104, 0.1626]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.2738, -0.1338]. Recommendation = [0.0, 0.1363, 0.1681], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.1731, -0.1876]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.4039, 0.6644]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.2232, 0.6542]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.7567, 0.2818]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.7755, 0.9147]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.9869, 0.6443]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.1937, 1.3327]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.1043, -0.3004]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.5187, 1.0788]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.0447, 0.4351]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -1.0114, 0.3739]. Recommendation = [0.0, -0.2209, -0.0351], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.6024, 0.8167]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.5565, -0.1251]. Recommendation = [0.0, -0.0279, 0.0354], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.5790, 0.4086]. Recommendation = [0.0, -0.2209, -0.0351], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.2131, -0.0030]. Recommendation = [0.0, -0.2209, -0.0351], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.8735, -0.0180]. Recommendation = [0.0, 0.1496, -0.0292], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.8364, 0.7033]. Recommendation = [0.0, 0.1496, -0.0292], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.3089, 0.3634]. Recommendation = [0.0, 0.1496, -0.0292], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.3656, -0.3282]. Recommendation = [0.0, 0.1496, -0.0292], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.2209, -0.0351]. Recommendation = [0.0, 0.1496, -0.0292], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.1555, 0.5741]. Recommendation = [0.0, 0.1496, -0.0292], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.4174, 0.1424]. Recommendation = [0.0, 0.1496, -0.0292], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.5468, 0.8285]. Recommendation = [0.0, 0.1496, -0.0292], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.2337, 0.9623]. Recommendation = [0.0, 0.1496, -0.0292], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.5324, 0.4770]. Recommendation = [0.0, 0.1496, -0.0292], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.3996, 0.5685]. Recommendation = [0.0, 0.1109, -0.0714], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.6792, 1.3103]. Recommendation = [0.0, 0.1109, -0.0714], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -1.1019, 0.9770]. Recommendation = [0.0, 0.1109, -0.0714], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.8548, 1.1421]. Recommendation = [0.0, 0.1109, -0.0714], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.9244, 0.8848]. Recommendation = [0.0, 0.1109, -0.0714], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.2089, 0.2685]. Recommendation = [0.0, 0.1109, -0.0714], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.5445, 1.5354]. Recommendation = [0.0, 0.1109, -0.0714], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, -0.4158, -0.0797]. Recommendation = [0.0, 0.1109, -0.0714], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.4581, -0.0642]. Recommendation = [0.0, 0.1109, -0.0714], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.7924, 0.9663]. Recommendation = [0.0, 0.2820, 0.0740], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.6952, 0.5921]. Recommendation = [0.0, 0.2820, 0.0740], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.4854, 1.1153]. Recommendation = [0.0, 0.2820, 0.0740], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.6646, 0.1927]. Recommendation = [0.0, 0.2820, 0.0740], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.3443, -0.3618] = 432.8003, sampling [1.0, 0.5020, 0.2375]. Recommendation = [0.0, 0.5020, 0.2375], Current Cost = 5052.00, Rho = 1.000
