(iter 5) [0.0, -0.3492, 0.6266] = 429.0133, sampling [0.0, 0.1525, 1.0600]. Recommendation = [0.0, -0.3492, 0.6266], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.3492, 0.6266] = 429.0133, sampling [0.0, -0.1800, 0.7719]. Recommendation = [0.0, -0.3492, 0.6266], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.3492, 0.6266] = 429.0133, sampling [0.0, 0.4871, 1.4832]. Recommendation = [0.0, -0.3492, 0.6266], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.3492, 0.6266] = 429.0133, sampling [0.0, 0.6230, 0.8534]. Recommendation = [0.0, -0.3492, 0.6266], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.6230, 0.8534] = 434.5186, sampling [0.0, 0.6942, 1.0199]. Recommendation = [0.0, 0.6230, 0.8534], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.6230, 0.8534] = 434.5186, sampling [0.0, 0.3540, 0.7626]. Recommendation = [0.0, 0.6230, 0.8534], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.6230, 0.8534] = 434.5186, sampling [0.0, 0.5078, 1.0718]. Recommendation = [0.0, 0.6230, 0.8534], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 0.6230, 0.8534] = 434.5186, sampling [0.0, 0.0072, 0.5837]. Recommendation = [0.0, 0.6230, 0.8534], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 0.6230, 0.8534] = 434.5186, sampling [0.0, 0.9003, 1.0468]. Recommendation = [0.0, 0.6230, 0.8534], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, 0.9003, 1.0468] = 450.7104, sampling [0.0, 0.8188, 0.7436]. Recommendation = [0.0, 0.9003, 1.0468], Current Cost = 14000.00, Rho = -1.230
(iter 14) [0.0, 0.8188, 0.7436] = 455.7321, sampling [0.0, 0.9832, 0.8202]. Recommendation = [0.0, 0.8188, 0.7436], Current Cost = 15000.00, Rho = -1.230
(iter 14) [0.0, 0.8188, 0.7436] = 455.7321, sampling [0.0, 0.5876, 0.5857]. Recommendation = [0.0, 0.8188, 0.7436], Current Cost = 16000.00, Rho = -1.230
(iter 14) [0.0, 0.8188, 0.7436] = 455.7321, sampling [0.0, 0.7571, 0.8426]. Recommendation = [0.0, 0.8188, 0.7436], Current Cost = 17000.00, Rho = -1.230
(iter 14) [0.0, 0.8188, 0.7436] = 455.7321, sampling [0.0, 0.2912, 0.5503]. Recommendation = [0.0, 0.8188, 0.7436], Current Cost = 18000.00, Rho = -1.230
(iter 14) [0.0, 0.8188, 0.7436] = 455.7321, sampling [0.0, 0.9088, 0.5334]. Recommendation = [0.0, 0.8188, 0.7436], Current Cost = 19000.00, Rho = -1.230
(iter 14) [0.0, 0.8188, 0.7436] = 455.7321, sampling [0.0, 0.7777, 0.6520]. Recommendation = [0.0, 0.8554, 0.6991], Current Cost = 20000.00, Rho = -1.230
