(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.0368, 0.4007]. Recommendation = [0.0, 0.6709, -0.1093], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.6060, 0.4823]. Recommendation = [0.0, -0.0368, 0.4007], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.2961, 0.0445]. Recommendation = [0.0, -0.6060, 0.4823], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.1699, 0.0554]. Recommendation = [0.0, -0.2854, 0.1879], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.2555, 0.8186]. Recommendation = [0.0, -0.2854, 0.1879], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.4133, 0.5209]. Recommendation = [0.0, -0.2854, 0.1879], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.7690, 0.0068]. Recommendation = [0.0, 0.1336, 0.2411], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.8349, 0.9194]. Recommendation = [0.0, -0.2910, 0.2105], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -1.0053, 0.5634]. Recommendation = [0.0, 0.1336, 0.2411], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.3135, 0.3324]. Recommendation = [0.0, 0.1336, 0.2411], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.5191, 0.1555]. Recommendation = [0.0, 0.1336, 0.2411], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.1542, -0.2990]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.2631, 0.8934]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.5257, -0.3173]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.6014, 0.7624]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.2093, -0.1597]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.5395, 0.1713]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -1.1264, 0.2238]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.2360, 0.3142]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.1069, 0.0298]. Recommendation = [0.0, 0.3686, 0.0709], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.0655, 0.6668]. Recommendation = [0.0, 0.3686, 0.0709], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.7856, 1.2683]. Recommendation = [0.0, 0.3686, 0.0709], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.5821, 1.0950]. Recommendation = [0.0, 0.3686, 0.0709], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.7751, 0.3381]. Recommendation = [0.0, 0.3686, 0.0709], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.7469, 0.6151]. Recommendation = [0.0, 0.3686, 0.0709], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.7921, 0.2400]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.7298, 1.0909]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.3319, 1.3067]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.6260, 0.9037]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 1.0617, 0.6767]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -1.1350, -0.4325]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -1.1198, 1.1350]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.3726, 0.0188]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.4729, -0.0785]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -1.1360, 1.6044]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -1.4365, 1.3992]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -1.0271, 1.4013]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, -0.8299, 1.8239]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 1.1568, 1.2187]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.6709, -0.1093] = 424.9015, sampling [1.0, 0.8788, 1.5684]. Recommendation = [0.0, 0.3555, 0.1449], Current Cost = 5044.00, Rho = 1.000
