(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.8412, 0.4582]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.9246, 0.0622]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.6043, 0.8538]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.5270, 0.2661]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.9630, 0.6739]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -1.1817, 0.5413]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.5778, 0.5553]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.5612, -0.0300]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.8896, 0.9349]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.7791, 0.2961]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.3555, 1.2928]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.8498, -0.2610]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.8181, 0.7252]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.6596, 0.2145]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.2946, 0.5286]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.6669, 0.3871]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -1.0975, 0.7680]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.4267, 0.0789]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.9843, 0.3834]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -0.7550, 0.5653]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -1.0646, 1.0852]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.5881, -0.1696] = 427.2071, sampling [1.0, -1.3492, 0.0976]. Recommendation = [0.0, -0.5881, -0.1696], Current Cost = 5026.00, Rho = 1.000
