(iter 5) [0.0, 0.6875, 0.0846] = 441.1406, sampling [0.0, -0.0509, 0.3808]. Recommendation = [0.0, 0.6875, 0.0846], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.6875, 0.0846] = 441.1406, sampling [0.0, 0.4264, 0.5181]. Recommendation = [0.0, 0.6875, 0.0846], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.4264, 0.5181] = 444.6658, sampling [0.0, -0.5913, 0.7866]. Recommendation = [0.0, 0.4060, 0.4562], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 0.4264, 0.5181] = 444.6658, sampling [0.0, -0.6977, 0.1386]. Recommendation = [0.0, 0.4060, 0.4562], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, 0.4264, 0.5181] = 444.6658, sampling [0.0, -1.0599, 0.4833]. Recommendation = [0.0, 0.4060, 0.4562], Current Cost = 9000.00, Rho = -1.230
(iter 6) [0.0, 0.4264, 0.5181] = 444.6658, sampling [0.0, -0.0265, 0.8674]. Recommendation = [0.0, 0.4060, 0.4562], Current Cost = 10000.00, Rho = -1.230
(iter 6) [0.0, 0.4264, 0.5181] = 444.6658, sampling [0.0, 0.2382, 0.1349]. Recommendation = [0.0, 0.4060, 0.4562], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, 0.2382, 0.1349] = 455.1093, sampling [0.0, -0.4318, 0.3198]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, 0.2382, 0.1349] = 455.1093, sampling [0.0, -0.2779, -0.1247]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, 0.2382, 0.1349] = 455.1093, sampling [0.0, -1.3119, -0.1944]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, 0.2382, 0.1349] = 455.1093, sampling [0.0, -0.8757, 1.1879]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 15000.00, Rho = -1.230
(iter 11) [0.0, 0.2382, 0.1349] = 455.1093, sampling [0.0, -0.9857, 0.8833]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 16000.00, Rho = -1.230
(iter 11) [0.0, 0.2382, 0.1349] = 455.1093, sampling [0.0, -1.1515, 1.9281]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 17000.00, Rho = -1.230
(iter 11) [0.0, 0.2382, 0.1349] = 455.1093, sampling [0.0, -1.8512, 1.8679]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 18000.00, Rho = -1.230
(iter 11) [0.0, 0.2382, 0.1349] = 455.1093, sampling [0.0, -0.7467, 1.6028]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 19000.00, Rho = -1.230
(iter 11) [0.0, 0.2382, 0.1349] = 455.1093, sampling [0.0, -0.7656, 0.5124]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 20000.00, Rho = -1.230
(iter 11) [0.0, 0.2382, 0.1349] = 455.1093, sampling [0.0, -0.0839, 0.0124]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 21000.00, Rho = -1.230
(iter 21) [0.0, -0.0839, 0.0124] = 455.1223, sampling [0.0, 0.4585, 0.2305]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 22000.00, Rho = -1.230
(iter 22) [0.0, 0.4585, 0.2305] = 455.9657, sampling [0.0, -0.5297, 1.1516]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 23000.00, Rho = -1.230
(iter 22) [0.0, 0.4585, 0.2305] = 455.9657, sampling [0.0, -1.2308, 1.5736]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 24000.00, Rho = -1.230
(iter 22) [0.0, 0.4585, 0.2305] = 455.9657, sampling [0.0, -0.3518, 0.1317]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 25000.00, Rho = -1.230
(iter 22) [0.0, 0.4585, 0.2305] = 455.9657, sampling [0.0, 0.6825, 0.9092]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 26000.00, Rho = -1.230
(iter 22) [0.0, 0.4585, 0.2305] = 455.9657, sampling [0.0, 0.3774, 0.8508]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 27000.00, Rho = -1.230
(iter 22) [0.0, 0.4585, 0.2305] = 455.9657, sampling [0.0, 0.7383, 0.4729]. Recommendation = [0.0, 0.3024, 0.3080], Current Cost = 28000.00, Rho = -1.230
(iter 22) [0.0, 0.4585, 0.2305] = 455.9657, sampling [0.0, -1.1818, 1.2842]. Recommendation = [0.0, 0.5623, 0.4882], Current Cost = 29000.00, Rho = -1.230
(iter 22) [0.0, 0.4585, 0.2305] = 455.9657, sampling [0.0, 1.0657, 1.4414]. Recommendation = [0.0, 0.5623, 0.4882], Current Cost = 30000.00, Rho = -1.230
(iter 22) [0.0, 0.4585, 0.2305] = 455.9657, sampling [0.0, 1.0287, 1.0490]. Recommendation = [0.0, -0.1867, 0.1808], Current Cost = 31000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 0.7790, 1.2913]. Recommendation = [0.0, -0.1867, 0.1808], Current Cost = 32000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 1.4107, 1.9784]. Recommendation = [0.0, -0.1867, 0.1808], Current Cost = 33000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 1.5218, 1.5229]. Recommendation = [0.0, -0.1867, 0.1808], Current Cost = 34000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 0.9346, 1.8506]. Recommendation = [0.0, -0.1867, 0.1808], Current Cost = 35000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 1.9470, 1.9513]. Recommendation = [0.0, -0.1867, 0.1808], Current Cost = 36000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 1.2375, 1.7921]. Recommendation = [0.0, -0.1867, 0.1808], Current Cost = 37000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 1.2770, 1.2418]. Recommendation = [0.0, -0.1867, 0.1808], Current Cost = 38000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 1.0134, 0.6454]. Recommendation = [0.0, -0.1867, 0.1808], Current Cost = 39000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 0.8026, 0.7014]. Recommendation = [0.0, -0.1867, 0.1808], Current Cost = 40000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 0.1249, -0.2503]. Recommendation = [0.0, -0.1867, 0.1808], Current Cost = 41000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -0.4746, -0.4626]. Recommendation = [0.0, 0.0575, -0.0320], Current Cost = 42000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -0.5494, 0.5247]. Recommendation = [0.0, 0.0575, -0.0320], Current Cost = 43000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 0.1238, 0.4971]. Recommendation = [0.0, 0.0575, -0.0320], Current Cost = 44000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -0.5769, -0.1876]. Recommendation = [0.0, 0.0575, -0.0320], Current Cost = 45000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 0.3960, -0.0009]. Recommendation = [0.0, 0.0575, -0.0320], Current Cost = 46000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -0.3215, 0.7903]. Recommendation = [0.0, 0.0575, -0.0320], Current Cost = 47000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -1.9896, 0.6694]. Recommendation = [0.0, 0.0575, -0.0320], Current Cost = 48000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -0.8169, 0.7130]. Recommendation = [0.0, 0.0575, -0.0320], Current Cost = 49000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 1.2915, 0.9575]. Recommendation = [0.0, 0.0575, -0.0320], Current Cost = 50000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -0.0590, -0.6161]. Recommendation = [0.0, 0.0575, -0.0320], Current Cost = 51000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -0.1901, -0.2793]. Recommendation = [0.0, 0.0191, -0.0784], Current Cost = 52000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -1.0322, 1.4609]. Recommendation = [0.0, 0.4008, 0.1767], Current Cost = 53000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 0.3600, 1.2470]. Recommendation = [0.0, 0.4008, 0.1767], Current Cost = 54000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, 0.0634, -0.0844]. Recommendation = [0.0, 0.4008, 0.1767], Current Cost = 55000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -0.7690, 0.9230]. Recommendation = [0.0, 0.4008, 0.1767], Current Cost = 56000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -0.1867, 0.1808]. Recommendation = [0.0, 0.4008, 0.1767], Current Cost = 57000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -1.1650, 1.0928]. Recommendation = [0.0, 0.4008, 0.1767], Current Cost = 58000.00, Rho = -1.230
(iter 31) [0.0, 1.0287, 1.0490] = 456.2905, sampling [0.0, -0.6562, 0.3288]. Recommendation = [0.0, 0.4008, 0.1767], Current Cost = 59000.00, Rho = -1.230
