(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -0.1230, 0.7800]. Recommendation = [0.0, 0.3071, 0.0642], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, 0.9371, 0.2275]. Recommendation = [0.0, 0.3071, 0.0642], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, 0.5502, 0.6470]. Recommendation = [0.0, 0.3071, 0.0642], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -0.7000, 1.3980]. Recommendation = [0.0, 0.3071, 0.0642], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -0.1895, 0.2531]. Recommendation = [0.0, 0.3071, 0.0642], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, 0.2661, 0.4558]. Recommendation = [0.0, 0.3221, 0.2311], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, 0.2684, 1.3676]. Recommendation = [0.0, 0.3071, 0.0642], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -0.5614, 0.7543]. Recommendation = [0.0, 0.3071, 0.0642], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, 0.6176, -0.1435]. Recommendation = [0.0, 0.3071, 0.0642], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, 1.4812, -0.2750]. Recommendation = [0.0, 0.3071, 0.0642], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, 0.6355, 0.2759]. Recommendation = [0.0, 0.3221, 0.2311], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -1.3130, 1.1944]. Recommendation = [0.0, 0.3221, 0.2311], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -1.3104, 1.9709]. Recommendation = [0.0, 0.3221, 0.2311], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -1.8413, 1.7164]. Recommendation = [0.0, 0.3221, 0.2311], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -0.8711, 1.9615]. Recommendation = [0.0, 0.3221, 0.2311], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -0.9464, 1.0148]. Recommendation = [0.0, 0.3221, 0.2311], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -0.0110, -0.1255]. Recommendation = [0.0, 0.3221, 0.2311], Current Cost = 21000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -0.5737, 0.3539]. Recommendation = [0.0, 0.1014, 0.0435], Current Cost = 22000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, 0.0668, 0.2193]. Recommendation = [0.0, 0.1014, 0.0435], Current Cost = 23000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -1.3195, 0.6652]. Recommendation = [0.0, 0.1014, 0.0435], Current Cost = 24000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -1.1271, 1.4469]. Recommendation = [0.0, 0.1014, 0.0435], Current Cost = 25000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -0.3114, 0.5393]. Recommendation = [0.0, 0.1014, 0.0435], Current Cost = 26000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, 0.8667, 0.8972]. Recommendation = [0.0, 0.1014, 0.0435], Current Cost = 27000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, 0.8970, 0.5461]. Recommendation = [0.0, 0.1014, 0.0435], Current Cost = 28000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, 0.3169, 0.8943]. Recommendation = [0.0, 0.7357, 0.5521], Current Cost = 29000.00, Rho = -1.230
(iter 5) [0.0, 0.3071, 0.0642] = 455.7293, sampling [0.0, -0.5413, -0.0039]. Recommendation = [0.0, 0.7357, 0.5521], Current Cost = 30000.00, Rho = -1.230
