(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.4606, -0.6995]. Recommendation = [0.0, -0.7291, -0.9508], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.2045, -0.4534]. Recommendation = [0.0, -0.4606, -0.6995], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.1776, -0.3171]. Recommendation = [0.0, -0.2045, -0.4534], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.0744, -0.3922]. Recommendation = [0.0, -0.1776, -0.3171], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.0963, -0.2336]. Recommendation = [0.0, -0.1776, -0.3171], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.0245, -0.1689]. Recommendation = [0.0, -0.0963, -0.2336], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, 0.0877, -0.1879]. Recommendation = [0.0, -0.0245, -0.1689], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, 0.0416, -0.1583]. Recommendation = [0.0, -0.0245, -0.1689], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, 0.1154, -0.3201]. Recommendation = [0.0, 0.0416, -0.1583], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.0079, -0.0129]. Recommendation = [0.0, 0.0416, -0.1583], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, 0.1267, -0.0848]. Recommendation = [0.0, -0.0079, -0.0129], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, 0.1702, 0.0158]. Recommendation = [0.0, -0.0079, -0.0129], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, 0.0081, 0.0642]. Recommendation = [0.0, 0.1702, 0.0158], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.1168, 0.0231]. Recommendation = [0.0, 0.1702, 0.0158], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.2242, -0.1477]. Recommendation = [0.0, -0.0033, 0.0080], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.0612, 0.0602]. Recommendation = [0.0, -0.0033, 0.0080], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, 0.0383, 0.1637]. Recommendation = [0.0, -0.0033, 0.0080], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, 0.1990, -0.1671]. Recommendation = [0.0, -0.0033, 0.0080], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, 0.2032, 0.1691]. Recommendation = [0.0, -0.0033, 0.0080], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, 0.2735, 0.0327]. Recommendation = [0.0, -0.0033, 0.0080], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, 0.2433, -0.0804]. Recommendation = [0.0, -0.0033, 0.0080], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.2391, -0.0010]. Recommendation = [0.0, -0.0033, 0.0080], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.1015, 0.0889]. Recommendation = [0.0, 0.2735, 0.0327], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.0480, 0.1881]. Recommendation = [0.0, 0.2735, 0.0327], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.2321, -0.1026]. Recommendation = [0.0, 0.2735, 0.0327], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, 0.0162, 0.2310]. Recommendation = [0.0, 0.2735, 0.0327], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.7291, -0.9508] = 233.5418, sampling [1.0, -0.2479, -0.2128]. Recommendation = [0.0, 0.2735, 0.0327], Current Cost = 5031.00, Rho = 1.000
