(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.3115, 0.3781]. Recommendation = [0.0, -0.1761, -0.4051], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.3741, -0.0384]. Recommendation = [0.0, -0.3115, 0.3781], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.0663, 0.9384]. Recommendation = [0.0, -0.3741, -0.0384], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.7793, 0.5563]. Recommendation = [0.0, -0.3741, -0.0384], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.1737, 0.4496]. Recommendation = [0.0, -0.5081, 0.3055], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.5863, 0.2047]. Recommendation = [0.0, -0.7793, 0.5563], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.6360, 0.9964]. Recommendation = [0.0, -0.4475, 0.1798], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.4375, 0.6479]. Recommendation = [0.0, -0.5552, 0.5277], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.0781, -0.0080]. Recommendation = [0.0, -0.5081, 0.3055], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -1.0750, 0.3036]. Recommendation = [0.0, -0.2856, 0.0017], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.3860, 0.8390]. Recommendation = [0.0, -0.2856, 0.0017], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.0582, 1.5113]. Recommendation = [0.0, -0.2856, 0.0017], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.0497, 0.6009]. Recommendation = [0.0, -0.2856, 0.0017], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -1.0536, 0.8583]. Recommendation = [0.0, -0.2856, 0.0017], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.9183, 1.3795]. Recommendation = [0.0, -0.2856, 0.0017], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.5216, 1.3674]. Recommendation = [0.0, -0.2856, 0.0017], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.3993, -0.2834]. Recommendation = [0.0, -0.2856, 0.0017], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.9810, 1.1322]. Recommendation = [0.0, -0.2069, -0.0524], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.3880, 0.0996]. Recommendation = [0.0, -0.2069, -0.0524], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.6233, 0.5778]. Recommendation = [0.0, 0.1932, 0.2007], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.1932, 0.2007]. Recommendation = [0.0, 0.1932, 0.2007], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.1832, -0.1685]. Recommendation = [0.0, -0.2069, -0.0524], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.9206, 0.8831]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.6885, 0.9211]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.7397, 0.2745]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.8647, 0.5960]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.7957, 0.7762]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.3444, 0.5477]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 1.1225, 1.2220]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 1.3481, 0.8300]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 1.0456, 1.6399]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 1.4210, 1.4319]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.9364, 1.3622]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.6743, 1.8511]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 1.4808, 1.9101]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 1.8800, 1.6930]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 1.2423, 1.7145]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -0.8297, 0.2374]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, 0.5494, 0.2215]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.1761, -0.4051] = 435.8972, sampling [1.0, -1.2643, 1.7115]. Recommendation = [0.0, 0.1579, 0.0307], Current Cost = 5044.00, Rho = 1.000
