(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.7463, 0.3695]. Recommendation = [0.0, 0.5888, 0.6132], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.6061, 0.2589]. Recommendation = [0.0, 0.7463, 0.3695], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.5010, 0.4076]. Recommendation = [0.0, 0.6061, 0.2589], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.5465, 0.4980]. Recommendation = [0.0, 0.6061, 0.2589], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.7484, 0.1741]. Recommendation = [0.0, 0.6061, 0.2589], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.4774, 0.2465]. Recommendation = [0.0, 0.6061, 0.2589], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.4453, 0.0884]. Recommendation = [0.0, 0.4774, 0.2465], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.6472, -0.0092]. Recommendation = [0.0, 0.4774, 0.2465], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.6546, 0.1606]. Recommendation = [0.0, 0.4774, 0.2465], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.3444, 0.3881]. Recommendation = [0.0, 0.4774, 0.2465], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.3531, 0.0657]. Recommendation = [0.0, 0.4774, 0.2465], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.2595, 0.1767]. Recommendation = [0.0, 0.4774, 0.2465], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5888, 0.6132] = 449.0240, sampling [1.0, 0.2863, -0.0411]. Recommendation = [0.0, 0.4774, 0.2465], Current Cost = 5017.00, Rho = 1.000
