(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.5321, -0.0122]. Recommendation = [0.0, 0.7742, 0.1927], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.7600, -0.1469]. Recommendation = [0.0, 0.5321, -0.0122], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.3982, -0.1638]. Recommendation = [0.0, 0.5321, -0.0122], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.4598, 0.1308]. Recommendation = [0.0, 0.5321, -0.0122], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.3502, -0.0437]. Recommendation = [0.0, 0.4598, 0.1308], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.2228, 0.0596]. Recommendation = [0.0, 0.4598, 0.1308], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.2453, -0.0674]. Recommendation = [0.0, 0.4598, 0.1308], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.5586, 0.2828]. Recommendation = [0.0, 0.4598, 0.1308], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.2733, 0.2858]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.1852, -0.1935]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.0947, 0.0512]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.1204, 0.1517]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.1804, -0.0896]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.0437, -0.1483]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.4747, 0.4136]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.3208, 0.3800]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.6245, 0.2957]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.1415, 0.2220]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.1032, -0.2759]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.3549, -0.2712]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.1185, 0.0659]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.0915, 0.2120]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.0518, 0.2570]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.0065, -0.1181]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.1064, 0.1344]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.1513, 0.4790]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.6464, 0.4182]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.6542, 0.3482]. Recommendation = [0.0, 0.5897, 0.3179], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.5921, 0.4554]. Recommendation = [0.0, 0.5897, 0.3179], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.4115, 0.5063]. Recommendation = [0.0, 0.5897, 0.3179], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.5897, 0.3179]. Recommendation = [0.0, 0.5897, 0.3179], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.5026, -0.1527]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.1443, -0.3242]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.0443, -0.4079]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.2213, 0.1279]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.0816, 0.3109]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.3626, -0.1421]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.3112, 0.1567]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.2317, 0.3748]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.3166, 0.2245]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.1332, 0.2709]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.3918, 0.1559]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.2380, -0.3104]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.5194, -0.0259]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.4637, 0.1666]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.4198, 0.2604]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.3675, 0.3319]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.4384, -0.1121]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, -0.1292, 0.4218]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.3635, -0.0704]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.5072, 0.5851]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.6012, 0.4925]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.2948, -0.3560]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.3434, 0.4302]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.1274, -0.3400]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.3725, 0.6433]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.0988, 0.2558]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.6346, 0.6076]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.7093, 0.5811]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.8416, 0.3830]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.7742, 0.1927] = 439.7130, sampling [1.0, 0.7464, 0.5994]. Recommendation = [0.0, 0.5586, 0.2828], Current Cost = 5065.00, Rho = 1.000
