(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.9017, 1.1532]. Recommendation = [0.0, 1.4196, 1.7099], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.5634, 0.7217]. Recommendation = [0.0, 1.4196, 1.7099], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 1.3738, 1.2672]. Recommendation = [0.0, 1.4196, 1.7099], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.9159, 1.6034]. Recommendation = [0.0, 1.4196, 1.7099], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.9082, 0.7642]. Recommendation = [0.0, 1.4196, 1.7099], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.7056, 0.3782]. Recommendation = [0.0, 0.9082, 0.7642], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 1.1386, 1.0167]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.4859, 1.1397]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 1.6783, 0.8384]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 1.2316, 1.4291]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.4535, 0.3996]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.8287, 0.5750]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.7684, 0.8839]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.4047, 0.5981]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 1.2062, 1.6822]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.9882, 1.4012]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.9705, 0.9549]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 1.0766, 1.1794]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 1.1095, 1.9253]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.4196, 1.7099] = 446.8061, sampling [1.0, 0.7021, 0.1369]. Recommendation = [0.0, 0.6930, 0.4681], Current Cost = 5024.00, Rho = 1.000
