(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.5686, -0.0186]. Recommendation = [0.0, 0.6754, -0.3454], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.5052, 0.2415]. Recommendation = [0.0, 0.5686, -0.0186], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.4413, 0.1138]. Recommendation = [0.0, 0.5052, 0.2415], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.6368, 0.1546]. Recommendation = [0.0, 0.5052, 0.2415], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.3309, 0.3341]. Recommendation = [0.0, 0.5052, 0.2415], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.4534, 0.5006]. Recommendation = [0.0, 0.5052, 0.2415], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.2614, -0.0422]. Recommendation = [0.0, 0.5052, 0.2415], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.1763, 0.2228]. Recommendation = [0.0, 0.5052, 0.2415], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.3772, -0.1070]. Recommendation = [0.0, 0.5052, 0.2415], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.1882, 0.0376]. Recommendation = [0.0, 0.5052, 0.2415], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.2903, 0.5041]. Recommendation = [0.0, 0.5052, 0.2415], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.5306, 0.0541]. Recommendation = [0.0, 0.5052, 0.2415], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.6754, -0.3454] = 391.9388, sampling [1.0, 0.4153, 0.4309]. Recommendation = [0.0, 0.5052, 0.2415], Current Cost = 5017.00, Rho = 1.000
