(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, -0.2366, 0.3149]. Recommendation = [0.0, 0.1039, -0.3837], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, 0.0163, 0.8383]. Recommendation = [0.0, -0.2366, 0.3149], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, -0.1510, 0.0136]. Recommendation = [0.0, -0.2366, 0.3149], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, -0.5032, -0.0889]. Recommendation = [0.0, -0.1510, 0.0136], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, -0.6140, 0.5723]. Recommendation = [0.0, -0.2519, 0.0482], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, 0.1889, 0.3492]. Recommendation = [0.0, -0.3280, 0.0406], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, -0.5294, 0.2136]. Recommendation = [0.0, -0.2649, 0.1342], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, 0.3169, 1.3310]. Recommendation = [0.0, -0.2649, 0.1342], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, -0.3038, 0.6435]. Recommendation = [0.0, -0.2649, 0.1342], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, -0.2306, -0.2349]. Recommendation = [0.0, -0.2649, 0.1342], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, 0.0966, -0.1208]. Recommendation = [0.0, -0.3280, 0.0406], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, 0.4160, 0.7433]. Recommendation = [0.0, -0.0213, -0.1782], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, -0.0157, 0.1889]. Recommendation = [0.0, -0.0213, -0.1782], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, 0.0105, 0.5460]. Recommendation = [0.0, -0.0213, -0.1782], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, -0.6005, 1.0585]. Recommendation = [0.0, -0.0213, -0.1782], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, -0.8718, 0.5024]. Recommendation = [0.0, -0.0213, -0.1782], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.1039, -0.3837] = 439.9338, sampling [1.0, -0.7777, 0.7931]. Recommendation = [0.0, -0.0213, -0.1782], Current Cost = 5021.00, Rho = 1.000
