(iter 5) [0.0, -1.2180, 1.6406] = 448.9169, sampling [0.0, 0.0052, 0.1787]. Recommendation = [0.0, -1.2180, 1.6406], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.0052, 0.1787] = 452.1178, sampling [0.0, -0.1595, 0.7085]. Recommendation = [0.0, 0.0052, 0.1787], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.0052, 0.1787] = 452.1178, sampling [0.0, 0.0090, -0.0724]. Recommendation = [0.0, 0.0052, 0.1787], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 0.0090, -0.0724] = 454.7924, sampling [0.0, 0.3089, 0.2048]. Recommendation = [0.0, 0.0090, -0.0724], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, 0.0090, -0.0724] = 454.7924, sampling [0.0, 0.2223, -0.0190]. Recommendation = [0.0, 0.1197, 0.0966], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, 0.2223, -0.0190] = 455.2265, sampling [0.0, -0.6924, 1.3211]. Recommendation = [0.0, 0.1197, 0.0966], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, 0.2223, -0.0190] = 455.2265, sampling [0.0, 0.1534, 0.4705]. Recommendation = [0.0, 0.1197, 0.0966], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, 0.2223, -0.0190] = 455.2265, sampling [0.0, 0.1501, 0.1632]. Recommendation = [0.0, 0.1197, 0.0966], Current Cost = 12000.00, Rho = -1.230
(iter 9) [0.0, 0.2223, -0.0190] = 455.2265, sampling [0.0, -0.1908, 0.0449]. Recommendation = [0.0, 0.1197, 0.0966], Current Cost = 13000.00, Rho = -1.230
(iter 9) [0.0, 0.2223, -0.0190] = 455.2265, sampling [0.0, -0.1710, 0.3318]. Recommendation = [0.0, -0.0299, 0.0164], Current Cost = 14000.00, Rho = -1.230
(iter 9) [0.0, 0.2223, -0.0190] = 455.2265, sampling [0.0, -0.0744, -0.2464]. Recommendation = [0.0, -0.0299, 0.0164], Current Cost = 15000.00, Rho = -1.230
(iter 9) [0.0, 0.2223, -0.0190] = 455.2265, sampling [0.0, 0.4475, 0.4528]. Recommendation = [0.0, -0.0299, 0.0164], Current Cost = 16000.00, Rho = -1.230
(iter 9) [0.0, 0.2223, -0.0190] = 455.2265, sampling [0.0, 0.3671, 0.9021]. Recommendation = [0.0, -0.0299, 0.0164], Current Cost = 17000.00, Rho = -1.230
(iter 9) [0.0, 0.2223, -0.0190] = 455.2265, sampling [0.0, 0.4698, 0.1072]. Recommendation = [0.0, -0.0299, 0.0164], Current Cost = 18000.00, Rho = -1.230
(iter 9) [0.0, 0.2223, -0.0190] = 455.2265, sampling [0.0, 0.3204, -0.1652]. Recommendation = [0.0, -0.0299, 0.0164], Current Cost = 19000.00, Rho = -1.230
(iter 9) [0.0, 0.2223, -0.0190] = 455.2265, sampling [0.0, 0.3140, 0.0626]. Recommendation = [0.0, -0.0299, 0.0164], Current Cost = 20000.00, Rho = -1.230
(iter 20) [0.0, 0.3140, 0.0626] = 455.6996, sampling [0.0, 0.4882, 0.2442]. Recommendation = [0.0, -0.0299, 0.0164], Current Cost = 21000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, 0.2901, 0.3557]. Recommendation = [0.0, -0.0299, 0.0164], Current Cost = 22000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.0299, 0.0164]. Recommendation = [0.0, -0.0299, 0.0164], Current Cost = 23000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -1.2060, 1.3078]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 24000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -1.0302, 1.4801]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 25000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.6967, 0.6792]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 26000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.9429, 0.9990]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 27000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.4475, 0.3130]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 28000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.4316, 0.5839]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 29000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -1.0168, 0.7689]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 30000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -1.1757, 1.0470]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 31000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.6655, 0.4060]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 32000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.8544, 0.8356]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 33000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.4183, 0.1102]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 34000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.5483, 0.8178]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 35000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.8610, 0.4486]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 36000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.2007, -0.1282]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 37000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.8912, 0.6517]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 38000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -1.4787, 1.2850]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 39000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -1.0073, 1.1291]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 40000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.7399, 0.5665]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 41000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.5935, 0.4765]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 42000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.3525, -0.0127]. Recommendation = [0.0, 0.4882, 0.2442], Current Cost = 43000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.7025, 0.2737]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 44000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.3724, 0.3829]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 45000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, 0.5833, 0.3902]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 46000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -1.0867, 1.3293]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 47000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, 0.5902, 0.5368]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 48000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, 0.6256, 0.2624]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 49000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.8190, 1.0235]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 50000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, 0.4928, 0.0010]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 51000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, 0.2858, -0.3309]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 52000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.0095, 0.4568]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 53000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, 0.1197, 0.0966]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 54000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, -0.1233, -0.1070]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 55000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, 0.3037, 0.6706]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 56000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, 0.0164, -0.3778]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 57000.00, Rho = -1.230
(iter 21) [0.0, 0.4882, 0.2442] = 456.0347, sampling [0.0, 0.8034, 0.3862]. Recommendation = [0.0, -0.2505, 0.0596], Current Cost = 58000.00, Rho = -1.230
