(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.9796, 1.0540]. Recommendation = [0.0, -1.2911, 1.1905], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -1.0123, 1.2141]. Recommendation = [0.0, -0.9796, 1.0540], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -1.1499, 0.8677]. Recommendation = [0.0, -0.9796, 1.0540], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.6814, 0.8219]. Recommendation = [0.0, -0.9796, 1.0540], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.7329, 1.0478]. Recommendation = [0.0, -0.9796, 1.0540], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.8993, 0.8759]. Recommendation = [0.0, -0.9796, 1.0540], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.8431, 0.4881]. Recommendation = [0.0, -0.8993, 0.8759], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -1.0028, 0.7068]. Recommendation = [0.0, -0.8993, 0.8759], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.7826, 0.6708]. Recommendation = [0.0, -0.8993, 0.8759], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.5318, 0.3031]. Recommendation = [0.0, -0.8267, 0.6446], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.6445, 0.5398]. Recommendation = [0.0, -0.5318, 0.3031], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.8476, 0.1759]. Recommendation = [0.0, -0.5318, 0.3031], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.7005, 0.3584]. Recommendation = [0.0, -0.6633, 0.3831], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.4223, -0.0934]. Recommendation = [0.0, -0.5318, 0.3031], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.3172, 0.1477]. Recommendation = [0.0, -0.5318, 0.3031], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.3680, 0.5599]. Recommendation = [0.0, -0.3172, 0.1477], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.6108, 0.1429]. Recommendation = [0.0, -0.4434, 0.2705], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.0575, -0.3060]. Recommendation = [0.0, -0.4434, 0.2705], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.2430, -0.0596]. Recommendation = [0.0, -0.3172, 0.1477], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.4453, -0.4506]. Recommendation = [0.0, -0.3172, 0.1477], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.0641, 0.1163]. Recommendation = [0.0, -0.3172, 0.1477], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.2608, 0.3211]. Recommendation = [0.0, -0.1285, 0.1232], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.0048, -0.0688]. Recommendation = [0.0, -0.1285, 0.1232], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -1.2911, 1.1905] = 428.3382, sampling [1.0, -0.3225, -0.2259]. Recommendation = [0.0, -0.1285, 0.1232], Current Cost = 5028.00, Rho = 1.000
