(iter 5) [0.0, -0.6549, 0.9762] = 423.6111, sampling [0.0, -0.4377, 1.0356]. Recommendation = [0.0, -0.6549, 0.9762], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.6549, 0.9762] = 423.6111, sampling [0.0, -0.5903, 1.1899]. Recommendation = [0.0, -0.6549, 0.9762], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.6549, 0.9762] = 423.6111, sampling [0.0, -0.6816, 0.9087]. Recommendation = [0.0, -0.6549, 0.9762], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -0.6816, 0.9087] = 433.7490, sampling [0.0, -0.5535, 0.7869]. Recommendation = [0.0, -0.6816, 0.9087], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, -0.6816, 0.9087] = 433.7490, sampling [0.0, -0.7284, 0.7932]. Recommendation = [0.0, -0.6816, 0.9087], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, -0.7284, 0.7932] = 446.4141, sampling [0.0, -0.6719, 0.7013]. Recommendation = [0.0, -0.7284, 0.7932], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, -0.6719, 0.7013] = 447.2636, sampling [0.0, -0.8536, 0.9063]. Recommendation = [0.0, -0.6719, 0.7013], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, -0.8536, 0.9063] = 449.7078, sampling [0.0, -0.8785, 0.8469]. Recommendation = [0.0, -0.8536, 0.9063], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, -0.8785, 0.8469] = 452.2062, sampling [0.0, -0.8092, 0.6865]. Recommendation = [0.0, -0.8785, 0.8469], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.7094, 0.6535]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.9255, 1.0843]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.0469, 0.9003]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 16000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.0350, 0.8062]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 17000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.1158, 0.9708]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 18000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.0544, 0.9285]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 19000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.1605, 1.1790]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 20000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.9122, 1.2754]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 21000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.9081, 1.1261]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 22000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.0751, 1.3496]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 23000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.2393, 1.1133]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 24000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.1690, 1.3540]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 25000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.1206, 1.4819]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 26000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.9446, 1.4162]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 27000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.3349, 1.5154]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 28000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.4291, 1.2507]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 29000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.2252, 1.6262]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 30000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.0861, 1.5980]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 31000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.1795, 1.7244]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 32000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.3281, 1.7357]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 33000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.2435, 1.8793]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 34000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.4182, 1.7916]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 35000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.5193, 1.5736]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 36000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.9972, 1.8029]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 37000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.1268, 0.8308]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 38000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.0369, 0.6886]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 39000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.2564, 0.9554]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 40000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -1.0574, 0.8403]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 41000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.9551, 1.5710]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 42000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.5590, 0.5315]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 43000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.4785, 0.6935]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 44000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.6968, 0.6328]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 45000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.4257, 0.5907]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 46000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.5080, 0.4507]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 47000.00, Rho = -1.230
(iter 13) [0.0, -0.8092, 0.6865] = 452.9258, sampling [0.0, -0.6918, 0.4084]. Recommendation = [0.0, -0.8092, 0.6865], Current Cost = 48000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -0.5498, 0.4140]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 49000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -0.8944, 0.4832]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 50000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -0.8246, 0.4063]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 51000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -0.4404, 0.4425]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 52000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -0.5433, 0.5053]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 53000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -1.0009, 0.5729]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 54000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -0.4642, 0.4682]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 55000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -0.3075, 0.4174]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 56000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -0.4108, 0.5263]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 57000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -0.2204, 0.6137]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 58000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -0.5651, 0.1888]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 59000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -0.2982, 0.3558]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 60000.00, Rho = -1.230
(iter 48) [0.0, -0.6918, 0.4084] = 452.9452, sampling [0.0, -0.2006, 0.1781]. Recommendation = [0.0, -0.6918, 0.4084], Current Cost = 61000.00, Rho = -1.230
(iter 61) [0.0, -0.2006, 0.1781] = 452.9588, sampling [0.0, -0.3985, -0.0061]. Recommendation = [0.0, -0.2006, 0.1781], Current Cost = 62000.00, Rho = -1.230
(iter 61) [0.0, -0.2006, 0.1781] = 452.9588, sampling [0.0, -0.5268, 0.1265]. Recommendation = [0.0, -0.2006, 0.1781], Current Cost = 63000.00, Rho = -1.230
(iter 61) [0.0, -0.2006, 0.1781] = 452.9588, sampling [0.0, -0.1666, 0.0521]. Recommendation = [0.0, -0.2006, 0.1781], Current Cost = 64000.00, Rho = -1.230
(iter 64) [0.0, -0.1666, 0.0521] = 454.8799, sampling [0.0, -0.3016, -0.0612]. Recommendation = [0.0, -0.1666, 0.0521], Current Cost = 65000.00, Rho = -1.230
(iter 64) [0.0, -0.1666, 0.0521] = 454.8799, sampling [0.0, -0.0511, 0.3003]. Recommendation = [0.0, -0.1666, 0.0521], Current Cost = 66000.00, Rho = -1.230
(iter 64) [0.0, -0.1666, 0.0521] = 454.8799, sampling [0.0, -0.0567, 0.1500]. Recommendation = [0.0, -0.1666, 0.0521], Current Cost = 67000.00, Rho = -1.230
(iter 64) [0.0, -0.1666, 0.0521] = 454.8799, sampling [0.0, -0.1379, 0.1665]. Recommendation = [0.0, -0.1379, 0.1665], Current Cost = 68000.00, Rho = -1.230
(iter 64) [0.0, -0.1666, 0.0521] = 454.8799, sampling [0.0, -0.1730, 0.4320]. Recommendation = [0.0, -0.1666, 0.0521], Current Cost = 69000.00, Rho = -1.230
(iter 64) [0.0, -0.1666, 0.0521] = 454.8799, sampling [0.0, -0.1170, -0.0687]. Recommendation = [0.0, -0.1666, 0.0521], Current Cost = 70000.00, Rho = -1.230
