(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.5120, 0.1825]. Recommendation = [0.0, -0.2054, 0.4826], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.4836, 0.3999]. Recommendation = [0.0, -0.5120, 0.1825], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.2315, 0.2041]. Recommendation = [0.0, -0.5120, 0.1825], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.3225, -0.0262]. Recommendation = [0.0, -0.5120, 0.1825], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.5637, 0.0040]. Recommendation = [0.0, -0.5120, 0.1825], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.6588, 0.3536]. Recommendation = [0.0, -0.5120, 0.1825], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.6919, 0.1584]. Recommendation = [0.0, -0.5120, 0.1825], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.4337, -0.0070]. Recommendation = [0.0, -0.5120, 0.1825], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.2992, -0.2433]. Recommendation = [0.0, -0.5120, 0.1825], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.1312, 0.0109]. Recommendation = [0.0, -0.5120, 0.1825], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.2426, 0.0402]. Recommendation = [0.0, -0.2426, 0.0402], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.2038, -0.0975]. Recommendation = [0.0, -0.1312, 0.0109], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.6219, 0.5625]. Recommendation = [0.0, -0.2601, -0.0220], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.3927, 0.5219]. Recommendation = [0.0, -0.2601, -0.0220], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.8644, 0.3416]. Recommendation = [0.0, -0.2601, -0.0220], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.7327, 0.4598]. Recommendation = [0.0, -0.2601, -0.0220], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.5410, -0.1525]. Recommendation = [0.0, -0.2601, -0.0220], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.5336, 0.5185]. Recommendation = [0.0, -0.2601, -0.0220], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, 0.0016, -0.2178]. Recommendation = [0.0, -0.2601, -0.0220], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2054, 0.4826] = 435.4474, sampling [1.0, -0.1555, -0.4005]. Recommendation = [0.0, -0.1312, 0.0109], Current Cost = 5024.00, Rho = 1.000
