(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.1215, 0.0311]. Recommendation = [0.0, -0.2077, -0.5299], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, -0.0525, -0.1686]. Recommendation = [0.0, 0.1215, 0.0311], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.2910, -0.1090]. Recommendation = [0.0, 0.1215, 0.0311], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.2812, 0.3057]. Recommendation = [0.0, 0.1215, 0.0311], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.4049, 0.1138]. Recommendation = [0.0, 0.1215, 0.0311], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, -0.1504, 0.0768]. Recommendation = [0.0, 0.3213, 0.0827], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.0640, 0.1464]. Recommendation = [0.0, 0.3213, 0.0827], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.4959, 0.3162]. Recommendation = [0.0, 0.3213, 0.0827], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.6724, 0.1818]. Recommendation = [0.0, 0.3213, 0.0827], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.3213, 0.0827]. Recommendation = [0.0, 0.3213, 0.0827], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.5603, 0.0654]. Recommendation = [0.0, -0.0023, 0.0627], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.2044, -0.2376]. Recommendation = [0.0, -0.0023, 0.0627], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.0120, 0.3882]. Recommendation = [0.0, -0.0023, 0.0627], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, -0.0023, 0.0627]. Recommendation = [0.0, -0.0023, 0.0627], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.4899, 0.5178]. Recommendation = [0.0, 0.5169, 0.1844], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.6510, 0.3921]. Recommendation = [0.0, 0.5169, 0.1844], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.5169, 0.1844]. Recommendation = [0.0, 0.6203, 0.3546], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, -0.0081, -0.3420]. Recommendation = [0.0, 0.6203, 0.3546], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, -0.2408, -0.0859]. Recommendation = [0.0, 0.6203, 0.3546], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.4012, 0.3455]. Recommendation = [0.0, 0.6203, 0.3546], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.2434, 0.2332]. Recommendation = [0.0, 0.6203, 0.3546], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.2077, -0.5299] = 422.0111, sampling [1.0, 0.5204, -0.1891]. Recommendation = [0.0, 0.6203, 0.3546], Current Cost = 5026.00, Rho = 1.000
