(iter 5) [0.0, -0.0259, 0.2608] = 448.4830, sampling [0.0, 0.0754, 0.3291]. Recommendation = [0.0, -0.0259, 0.2608], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.0259, 0.2608] = 448.4830, sampling [0.0, 0.0560, 0.5266]. Recommendation = [0.0, -0.0259, 0.2608], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.0259, 0.2608] = 448.4830, sampling [0.0, 0.2547, 0.4371]. Recommendation = [0.0, -0.0259, 0.2608], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.0259, 0.2608] = 448.4830, sampling [0.0, 0.1851, 0.3039]. Recommendation = [0.0, -0.0259, 0.2608], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.0259, 0.2608] = 448.4830, sampling [0.0, 0.2671, 0.2490]. Recommendation = [0.0, -0.0259, 0.2608], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, 0.2671, 0.2490] = 452.6081, sampling [0.0, 0.1800, 0.0826]. Recommendation = [0.0, 0.2671, 0.2490], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, 0.1800, 0.0826] = 455.3753, sampling [0.0, -0.0007, 0.1504]. Recommendation = [0.0, 0.1800, 0.0826], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, 0.1800, 0.0826] = 455.3753, sampling [0.0, 0.0665, 0.0563]. Recommendation = [0.0, 0.1800, 0.0826], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, 0.1800, 0.0826] = 455.3753, sampling [0.0, 0.4443, 0.1429]. Recommendation = [0.0, 0.1800, 0.0826], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, 0.4443, 0.1429] = 455.6939, sampling [0.0, 0.3313, 0.0276]. Recommendation = [0.0, 0.4443, 0.1429], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, 0.4443, 0.1429] = 455.6939, sampling [0.0, 0.5222, 0.2975]. Recommendation = [0.0, 0.4443, 0.1429], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.5088, 0.4438]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.2008, 0.0057]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.5169, 0.1448]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.7454, 0.3591]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 19000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.6636, 0.4825]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 20000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.5689, 0.4270]. Recommendation = [0.0, 0.5689, 0.4270], Current Cost = 21000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.3664, 0.6929]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 22000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.6690, 0.6523]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 23000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.7176, 0.4281]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 24000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.8772, 0.4773]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 25000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.8208, 0.2227]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 26000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.8652, 0.6860]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 27000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.7895, 0.7530]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 28000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.6401, 0.7578]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 29000.00, Rho = -1.230
(iter 15) [0.0, 0.5222, 0.2975] = 456.0106, sampling [0.0, 0.1307, 0.0511]. Recommendation = [0.0, 0.5222, 0.2975], Current Cost = 30000.00, Rho = -1.230
