(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.1755, 0.2824]. Recommendation = [0.0, -0.8066, 0.1646], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.4332, -0.2012]. Recommendation = [0.0, 0.1755, 0.2824], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.5133, 0.7603]. Recommendation = [0.0, 0.1755, 0.2824], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.2769, 0.2887]. Recommendation = [0.0, 0.1755, 0.2824], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.6387, 0.2322]. Recommendation = [0.0, -0.2769, 0.2887], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.0638, -0.0585]. Recommendation = [0.0, 0.4559, 0.2501], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 1.0760, 1.1176]. Recommendation = [0.0, 0.0481, 0.0585], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.1071, 0.9570]. Recommendation = [0.0, 0.0481, 0.0585], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.7062, 1.3905]. Recommendation = [0.0, 0.0481, 0.0585], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.9866, -0.2474]. Recommendation = [0.0, 0.0481, 0.0585], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 1.4733, 0.8717]. Recommendation = [0.0, 0.0481, 0.0585], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.1976, -0.5791]. Recommendation = [0.0, 0.0481, 0.0585], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.8703, 0.7028]. Recommendation = [0.0, 0.0481, 0.0585], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.2455, 0.5542]. Recommendation = [0.0, 0.0481, 0.0585], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.5351, 0.6142]. Recommendation = [0.0, 0.0481, 0.0585], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.1783, 0.6010]. Recommendation = [0.0, 0.0481, 0.0585], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.7356, 1.0169]. Recommendation = [0.0, 0.0481, 0.0585], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.4589, -0.1408]. Recommendation = [0.0, 0.0481, 0.0585], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.2302, -0.0152]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.0123, -0.3228]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 1.1360, 1.5152]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.4878, 0.1317]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.6454, -0.7196]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.3235, 1.1576]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.5221, 0.4459]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 1.3822, 1.3472]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.6457, 0.3545]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.8490, 1.9420]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.7449, 0.9713]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.2906, 1.5348]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -1.0232, 0.6807]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.7867, 0.5646]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.4020, 0.2151]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.4787, 0.9136]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 1.1053, 0.8284]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.1747, -0.5978]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.0198, 0.2594]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.8016, 0.3769]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 0.8090, 0.0002]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -1.0059, 1.3643]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -1.1962, 1.0438]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.9715, 1.1336]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, 1.2722, 1.8128]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -0.7512, 1.3790]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -1.3962, 1.4781]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.8066, 0.1646] = 429.4060, sampling [1.0, -1.1287, 1.9575]. Recommendation = [0.0, -0.3711, 0.0608], Current Cost = 5050.00, Rho = 1.000
