(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, 0.2506, 0.3548]. Recommendation = [0.0, 0.1264, -0.2391], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, -0.0704, 0.1711]. Recommendation = [0.0, 0.1264, -0.2391], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, 0.1608, 0.6749]. Recommendation = [0.0, 0.0820, 0.0917], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, 0.0520, -0.0432]. Recommendation = [0.0, 0.0820, 0.0917], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, 0.4311, -0.0033]. Recommendation = [0.0, 0.0820, 0.0917], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, 0.4773, 0.5566]. Recommendation = [0.0, 0.0820, 0.0917], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, 0.1142, 0.1416]. Recommendation = [0.0, 0.0820, 0.0917], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, 0.5975, 0.3074]. Recommendation = [0.0, 0.2267, -0.0583], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, -0.1469, -0.0966]. Recommendation = [0.0, 0.2267, -0.0583], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, 0.2267, -0.0583]. Recommendation = [0.0, -0.0012, -0.0469], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, 0.4002, 0.1992]. Recommendation = [0.0, -0.0012, -0.0469], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, -0.3209, 0.1160]. Recommendation = [0.0, -0.0012, -0.0469], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, -0.1945, 0.4143]. Recommendation = [0.0, -0.0012, -0.0469], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, 0.6704, 0.6064]. Recommendation = [0.0, -0.0012, -0.0469], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, 0.5672, 0.7554]. Recommendation = [0.0, -0.0012, -0.0469], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1264, -0.2391] = 449.0300, sampling [1.0, 0.4671, 0.3645]. Recommendation = [0.0, -0.0012, -0.0469], Current Cost = 5020.00, Rho = 1.000
