(iter 5) [0.0, -0.0504, 0.2405] = 449.5338, sampling [0.0, 0.2646, 0.0986]. Recommendation = [0.0, -0.0504, 0.2405], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.2646, 0.0986] = 455.6775, sampling [0.0, 0.3588, 0.3753]. Recommendation = [0.0, 0.2646, 0.0986], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.2646, 0.0986] = 455.6775, sampling [0.0, 0.1562, 0.1632]. Recommendation = [0.0, 0.2301, 0.1277], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.2646, 0.0986] = 455.6775, sampling [0.0, 0.6816, 0.2920]. Recommendation = [0.0, 0.2301, 0.1277], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.2646, 0.0986] = 455.6775, sampling [0.0, 0.8287, 0.6878]. Recommendation = [0.0, 0.3288, 0.1722], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, 0.8287, 0.6878] = 456.2705, sampling [0.0, 0.5433, 0.6248]. Recommendation = [0.0, 0.8287, 0.6878], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, 0.8287, 0.6878] = 456.2705, sampling [0.0, 1.1295, 0.7257]. Recommendation = [0.0, 0.8287, 0.6878], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, 0.8287, 0.6878] = 456.2705, sampling [0.0, 0.4998, 0.0113]. Recommendation = [0.0, 0.8287, 0.6878], Current Cost = 12000.00, Rho = -1.230
(iter 9) [0.0, 0.8287, 0.6878] = 456.2705, sampling [0.0, 0.0394, -0.1706]. Recommendation = [0.0, 0.3288, 0.1722], Current Cost = 13000.00, Rho = -1.230
(iter 9) [0.0, 0.8287, 0.6878] = 456.2705, sampling [0.0, 0.3233, -0.1105]. Recommendation = [0.0, 0.8287, 0.6878], Current Cost = 14000.00, Rho = -1.230
(iter 9) [0.0, 0.8287, 0.6878] = 456.2705, sampling [0.0, 0.8452, 1.0073]. Recommendation = [0.0, 0.8287, 0.6878], Current Cost = 15000.00, Rho = -1.230
(iter 9) [0.0, 0.8287, 0.6878] = 456.2705, sampling [0.0, 0.4754, 0.3097]. Recommendation = [0.0, 0.8287, 0.6878], Current Cost = 16000.00, Rho = -1.230
(iter 9) [0.0, 0.8287, 0.6878] = 456.2705, sampling [0.0, 1.0340, 0.3032]. Recommendation = [0.0, 0.8287, 0.6878], Current Cost = 17000.00, Rho = -1.230
(iter 9) [0.0, 0.8287, 0.6878] = 456.2705, sampling [0.0, 0.5913, 0.9245]. Recommendation = [0.0, 0.8287, 0.6878], Current Cost = 18000.00, Rho = -1.230
(iter 9) [0.0, 0.8287, 0.6878] = 456.2705, sampling [0.0, 1.1194, 1.1214]. Recommendation = [0.0, 0.8287, 0.6878], Current Cost = 19000.00, Rho = -1.230
(iter 9) [0.0, 0.8287, 0.6878] = 456.2705, sampling [0.0, 0.6714, 0.5762]. Recommendation = [0.0, 0.8287, 0.6878], Current Cost = 20000.00, Rho = -1.230
(iter 9) [0.0, 0.8287, 0.6878] = 456.2705, sampling [0.0, 0.9036, 0.8140]. Recommendation = [0.0, 0.8287, 0.6878], Current Cost = 21000.00, Rho = -1.230
(iter 21) [0.0, 0.9036, 0.8140] = 456.2901, sampling [0.0, -0.0342, -0.0508]. Recommendation = [0.0, 0.9036, 0.8140], Current Cost = 22000.00, Rho = -1.230
(iter 21) [0.0, 0.9036, 0.8140] = 456.2901, sampling [0.0, 0.0221, 0.1227]. Recommendation = [0.0, 0.9036, 0.8140], Current Cost = 23000.00, Rho = -1.230
(iter 21) [0.0, 0.9036, 0.8140] = 456.2901, sampling [0.0, 0.6017, 0.3839]. Recommendation = [0.0, 0.9036, 0.8140], Current Cost = 24000.00, Rho = -1.230
(iter 21) [0.0, 0.9036, 0.8140] = 456.2901, sampling [0.0, 0.9719, 1.3235]. Recommendation = [0.0, 0.9036, 0.8140], Current Cost = 25000.00, Rho = -1.230
(iter 21) [0.0, 0.9036, 0.8140] = 456.2901, sampling [0.0, 0.9791, 1.0096]. Recommendation = [0.0, 0.9036, 0.8140], Current Cost = 26000.00, Rho = -1.230
(iter 21) [0.0, 0.9036, 0.8140] = 456.2901, sampling [0.0, 0.2000, 0.4324]. Recommendation = [0.0, 0.9036, 0.8140], Current Cost = 27000.00, Rho = -1.230
