(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.8017, 0.0509]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 5005.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.6554, 0.2163]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 5006.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [0.0, -0.5589, -0.1226]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 5007.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.6943, 0.0141]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6007.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.5589, -0.1226]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6008.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.6304, 0.0466]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6009.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.5517, -0.0297]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6010.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.5162, -0.1529]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6011.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.7696, 0.0089]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6012.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.6194, 0.0526]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6013.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.8548, 0.1239]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6014.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.5239, 0.1179]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6015.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.4755, -0.2781]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6016.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.3945, -0.0389]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6017.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.8457, -0.0181]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6018.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [0.0, -0.4053, -0.4923]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 6019.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.4053, -0.4923]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 7019.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.5142, -0.3423]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 7020.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.3267, -0.3114]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 7021.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.6918, -0.3931]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 7022.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.3881, -0.3974]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 7023.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.4965, -0.4245]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 7024.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [0.0, -0.9005, -0.0650]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 7025.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [1.0, -0.4631, 0.0645]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 8025.00, Rho = 0.128
(iter 10) [0.0, -0.7743, 0.1998] = 437.1686, sampling [0.0, -0.5239, 0.1179]. Recommendation = [0.0, -0.7743, 0.1998], Current Cost = 8026.00, Rho = 0.128
(iter 34) [0.0, -0.5239, 0.1179] = 451.5243, sampling [1.0, -0.4857, 0.2012]. Recommendation = [0.0, -0.5239, 0.1179], Current Cost = 9026.00, Rho = 0.128
(iter 34) [0.0, -0.5239, 0.1179] = 451.5243, sampling [0.0, -0.1597, -0.1891]. Recommendation = [0.0, -0.5239, 0.1179], Current Cost = 9027.00, Rho = 0.128
