(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.1572, 0.2662]. Recommendation = [0.0, 0.1137, -0.0474], Current Cost = 5005.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.0143, 0.4985]. Recommendation = [0.0, -0.1572, 0.2662], Current Cost = 5006.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.2600, 0.5956]. Recommendation = [0.0, -0.0143, 0.4985], Current Cost = 5007.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.1048, 0.8212]. Recommendation = [0.0, -0.2600, 0.5956], Current Cost = 5008.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.4080, 0.4313]. Recommendation = [0.0, -0.2600, 0.5956], Current Cost = 5009.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.4867, 0.6400]. Recommendation = [0.0, -0.4080, 0.4313], Current Cost = 5010.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.4429, 0.8065]. Recommendation = [0.0, -0.4867, 0.6400], Current Cost = 5011.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.6765, 0.5697]. Recommendation = [0.0, -0.4867, 0.6400], Current Cost = 5012.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.7080, 0.6959]. Recommendation = [0.0, -0.6765, 0.5697], Current Cost = 5013.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.7606, 0.7809]. Recommendation = [0.0, -0.7080, 0.6959], Current Cost = 5014.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.6580, 0.9297]. Recommendation = [0.0, -0.7606, 0.7809], Current Cost = 5015.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.7791, 0.8689]. Recommendation = [0.0, -0.7606, 0.7809], Current Cost = 5016.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.8669, 0.9360]. Recommendation = [0.0, -0.7791, 0.8689], Current Cost = 5017.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.7820, 1.0331]. Recommendation = [0.0, -0.8669, 0.9360], Current Cost = 5018.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.8703, 0.9988]. Recommendation = [0.0, -0.8669, 0.9360], Current Cost = 5019.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.9208, 0.9432]. Recommendation = [0.0, -0.8703, 0.9988], Current Cost = 5020.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.9301, 1.0829]. Recommendation = [0.0, -0.9208, 0.9432], Current Cost = 5021.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.8962, 1.0618]. Recommendation = [0.0, -0.9301, 1.0829], Current Cost = 5022.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.8289, 1.1422]. Recommendation = [0.0, -0.9301, 1.0829], Current Cost = 5023.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.7890, 1.2557]. Recommendation = [0.0, -0.9301, 1.0829], Current Cost = 5024.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -1.0824, 1.0104]. Recommendation = [0.0, -0.9301, 1.0829], Current Cost = 5025.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -1.0756, 1.2003]. Recommendation = [0.0, -1.0824, 1.0104], Current Cost = 5026.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -1.0271, 1.3167]. Recommendation = [0.0, -1.0756, 1.2003], Current Cost = 5027.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -0.9470, 1.4358]. Recommendation = [0.0, -1.0756, 1.2003], Current Cost = 5028.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -1.0493, 1.4723]. Recommendation = [0.0, -1.0756, 1.2003], Current Cost = 5029.00, Rho = 0.347
(iter 10) [0.0, 0.1137, -0.0474] = 455.1511, sampling [1.0, -1.1754, 1.4444]. Recommendation = [0.0, -1.0493, 1.4723], Current Cost = 5030.00, Rho = 0.347
